B/U;dependent;independent;AUC;eta;depth;f1
B;1;((3, 11), (13, 14), (9, 10, 12));0.663523571634;0.1;4;0.0352550808793
B;1;((3, 11), (13, 14), (4, 5, 8));0.670784103115;0.1;4;0.596899224806
B;1;((3, 11), (13, 14), (4, 5, 8));0.612919636344;0.2;4;0.0296208530806
B;1;((3, 11), (6, 7), (9, 10, 12));0.666289784612;0.05;8;0.59375
B;1;((3, 11), (6, 7), (9, 10, 12));0.63178104859;0.05;8;0.0304975922953
B;1;((3, 11), (6, 7), (4, 5, 8));0.588557860817;0.05;8;0.551181102362
B;1;((3, 11), (6, 7), (4, 5, 8));0.562865163749;0.05;8;0.0259163272862
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.676380801628;0.05;6;0.596226415094
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.648458820297;0.05;8;0.0313892656462
B;1;((13, 14), (6, 7), (9, 10, 12));0.659279778393;0.05;8;0.670807453416
B;1;((13, 14), (6, 7), (9, 10, 12));0.633186915209;0.05;8;0.0268189719394
B;1;((13, 14), (6, 7), (4, 5, 8));0.614958448753;0.05;6;0.652567975831
B;1;((13, 14), (6, 7), (4, 5, 8));0.595614719285;0.05;6;0.025031869278
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.647294929052;0.05;8;0.664615384615
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.64070255437;0.2;4;0.0273571079629
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.607694047148;0.2;4;0.650602409639
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.616650614356;0.2;4;0.0257848871911
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.705381875742;0.05;6;0.645914396887
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.656011721871;0.1;4;0.0322108345534
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.666883373848;0.05;6;0.596078431373
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.620051914751;0.05;6;0.0305896558664
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.707671434225;0.05;6;0.64367816092
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.668135268874;0.05;6;0.035790370686
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.668324947708;0.1;6;0.589147286822
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.644251957066;0.05;6;0.0320616883117
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.658997116852;0.05;8;0.666666666667
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.634028793108;0.05;8;0.0267128370022
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.703827237266;0.05;8;0.646153846154
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.650310888519;0.1;6;0.0326838466373
B;2;((3, 11),);0.560489090237;0.05;4;0.528117359413
B;2;((3, 11),);0.556530618051;0.05;4;0.0386680988185
B;2;((13, 14),);0.623405140533;0.05;8;0.648854961832
B;2;((13, 14),);0.611232240393;0.1;6;0.039619832818
B;2;((6, 7),);0.518051960059;0.05;8;0.0977777777778
B;2;((6, 7),);0.508702004357;0.05;8;0.0314285714286
B;2;((9, 10, 12),);0.650332840237;0.2;8;0.662857142857
B;2;((9, 10, 12),);0.646387321998;0.2;8;0.0420645473226
B;2;((4, 5, 8),);0.525587093195;0.05;6;0.662251655629
B;2;((4, 5, 8),);0.514626072892;0.05;6;0.0343141460067
B;2;((3, 11), (13, 14));0.625485392012;0.1;4;0.569343065693
B;2;((3, 11), (13, 14));0.613169338058;0.1;4;0.0430384403164
B;2;((3, 11), (6, 7));0.558096801036;0.05;4;0.528395061728
B;2;((3, 11), (6, 7));0.554925954223;0.05;4;0.0387610940047
B;2;((3, 11), (9, 10, 12));0.641549556213;0.1;6;0.583941605839
B;2;((3, 11), (9, 10, 12));0.643836969244;0.1;6;0.0479328939485
B;2;((3, 11), (4, 5, 8));0.551428439349;0.05;4;0.529411764706
B;2;((3, 11), (4, 5, 8));0.552478826647;0.05;8;0.0376831821354
B;2;((13, 14), (6, 7));0.625231139053;0.1;4;0.661625708885
B;2;((13, 14), (6, 7));0.607193656935;0.2;4;0.0397623400366
B;2;((13, 14), (9, 10, 12));0.665206638314;0.1;4;0.666666666667
B;2;((13, 14), (9, 10, 12));0.658783080825;0.2;6;0.042668639783
B;2;((13, 14), (4, 5, 8));0.609814164201;0.1;6;0.647834274953
B;2;((13, 14), (4, 5, 8));0.600036982249;0.1;8;0.0388282596209
B;2;((6, 7), (9, 10, 12));0.651835244083;0.2;8;0.665391969407
B;2;((6, 7), (9, 10, 12));0.64217764484;0.2;8;0.0416566914053
B;2;((6, 7), (4, 5, 8));0.525471523669;0.2;4;0.663366336634
B;2;((6, 7), (4, 5, 8));0.52157954841;0.2;4;0.0345598349381
B;2;((9, 10, 12), (4, 5, 8));0.654724482249;0.2;6;0.671755725191
B;2;((9, 10, 12), (4, 5, 8));0.647903390988;0.2;6;0.0424147487649
B;2;((3, 11), (13, 14), (6, 7));0.631437222633;0.2;8;0.58313253012
B;2;((3, 11), (13, 14), (6, 7));0.616927303466;0.2;8;0.0439680232558
B;2;((3, 11), (13, 14), (9, 10, 12));0.672695543639;0.2;4;0.608695652174
B;2;((3, 11), (13, 14), (9, 10, 12));0.660752690357;0.1;4;0.0505254648343
B;2;((3, 11), (13, 14), (4, 5, 8));0.62213387574;0.2;8;0.588807785888
B;2;((3, 11), (13, 14), (4, 5, 8));0.622067429612;0.2;4;0.0450369302828
B;2;((3, 11), (6, 7), (9, 10, 12));0.662698779586;0.2;6;0.601941747573
B;2;((3, 11), (6, 7), (9, 10, 12));0.655068803238;0.2;6;0.0491965879786
B;2;((3, 11), (6, 7), (4, 5, 8));0.563956176036;0.05;4;0.550368550369
B;2;((3, 11), (6, 7), (4, 5, 8));0.562272010534;0.05;8;0.0389494371985
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.649362056213;0.05;8;0.595238095238
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.649567592171;0.05;8;0.0488949735967
B;2;((13, 14), (6, 7), (9, 10, 12));0.674036150148;0.2;8;0.669216061185
B;2;((13, 14), (6, 7), (9, 10, 12));0.668788201444;0.2;8;0.0432686364198
B;2;((13, 14), (6, 7), (4, 5, 8));0.613685743343;0.2;4;0.654135338346
B;2;((13, 14), (6, 7), (4, 5, 8));0.610538112036;0.2;4;0.0398260471504
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.664351423817;0.1;8;0.666666666667
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.670101680864;0.05;8;0.0433866369158
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.650679548817;0.2;6;0.667946257198
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.643384038299;0.2;6;0.0420747188974
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.673700998521;0.1;8;0.609756097561
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.667064869302;0.1;6;0.0503369005153
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.620689256657;0.2;4;0.589622641509
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.611881258534;0.2;4;0.0445791726106
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.680843195266;0.05;8;0.607843137255
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.670769393329;0.1;6;0.0509193776521
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.65785641642;0.05;8;0.605769230769
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.654270636907;0.05;8;0.0490367775832
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.649720321746;0.1;6;0.661596958175
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.658657097341;0.2;6;0.042631838344
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.676636464497;0.1;4;0.61800486618
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.666174450549;0.1;6;0.0517589971694
B;0;((3, 11),);0.551866319444;0.05;4;0.590476190476
B;0;((3, 11),);0.596540519878;0.05;4;0.0120224936979
B;0;((13, 14),);0.569878472222;0.2;4;0.633333333333
B;0;((13, 14),);0.595672609119;0.05;8;0.00937387333253
B;0;((6, 7),);0.490451388889;0.05;4;0.0392156862745
B;0;((6, 7),);0.502925180706;0.2;8;0.00761904761905
B;0;((9, 10, 12),);0.629774305556;0.05;6;0.660869565217
B;0;((9, 10, 12),);0.56737645955;0.05;4;0.00898931000972
B;0;((4, 5, 8),);0.508680555556;0.05;4;0.666666666667
B;0;((4, 5, 8),);0.521605678343;0.05;6;0.00817533484084
B;0;((3, 11), (13, 14));0.617621527778;0.05;4;0.579439252336
B;0;((3, 11), (13, 14));0.660072629969;0.05;4;0.0115177410366
B;0;((3, 11), (6, 7));0.526909722222;0.05;6;0.538461538462
B;0;((3, 11), (6, 7));0.589341812622;0.05;4;0.0107692307692
B;0;((3, 11), (9, 10, 12));0.643229166667;0.05;4;0.596153846154
B;0;((3, 11), (9, 10, 12));0.659546149569;0.05;4;0.012887133652
B;0;((3, 11), (4, 5, 8));0.525173611111;0.1;4;0.557692307692
B;0;((3, 11), (4, 5, 8));0.596744683069;0.05;4;0.010719754977
B;0;((13, 14), (6, 7));0.563802083333;0.05;8;0.634146341463
B;0;((13, 14), (6, 7));0.589464310537;0.05;8;0.00918619714992
B;0;((13, 14), (9, 10, 12));0.590711805556;0.1;4;0.638655462185
B;0;((13, 14), (9, 10, 12));0.591744856825;0.05;4;0.00918762088975
B;0;((13, 14), (4, 5, 8));0.576388888889;0.1;8;0.644628099174
B;0;((13, 14), (4, 5, 8));0.592233979705;0.05;8;0.00918619714992
B;0;((6, 7), (9, 10, 12));0.591145833333;0.1;4;0.631578947368
B;0;((6, 7), (9, 10, 12));0.546109605227;0.1;4;0.00862895493768
B;0;((6, 7), (4, 5, 8));0.491753472222;0.05;4;0.652173913043
B;0;((6, 7), (4, 5, 8));0.488886572143;0.05;6;0.00805463141306
B;0;((9, 10, 12), (4, 5, 8));0.5703125;0.05;6;0.615384615385
B;0;((9, 10, 12), (4, 5, 8));0.544000208507;0.1;8;0.0084388185654
B;0;((3, 11), (13, 14), (6, 7));0.646050347222;0.1;4;0.634615384615
B;0;((3, 11), (13, 14), (6, 7));0.659123053934;0.1;4;0.0126339969372
B;0;((3, 11), (13, 14), (9, 10, 12));0.655598958333;0.05;6;0.594059405941
B;0;((3, 11), (13, 14), (9, 10, 12));0.67093324298;0.05;6;0.0117855038303
B;0;((3, 11), (13, 14), (4, 5, 8));0.641493055556;0.05;4;0.62962962963
B;0;((3, 11), (13, 14), (4, 5, 8));0.668406832082;0.05;4;0.012949914302
B;0;((3, 11), (6, 7), (9, 10, 12));0.653645833333;0.05;4;0.627450980392
B;0;((3, 11), (6, 7), (9, 10, 12));0.663057756464;0.05;4;0.013369542511
B;0;((3, 11), (6, 7), (4, 5, 8));0.511067708333;0.05;4;0.5
B;0;((3, 11), (6, 7), (4, 5, 8));0.574042604949;0.05;4;0.0093370681606
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.642361111111;0.05;4;0.621359223301
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.667981130108;0.05;4;0.0133947258267
B;0;((13, 14), (6, 7), (9, 10, 12));0.570746527778;0.05;4;0.632478632479
B;0;((13, 14), (6, 7), (9, 10, 12));0.560442730053;0.05;6;0.00885379277339
B;0;((13, 14), (6, 7), (4, 5, 8));0.592230902778;0.2;4;0.655737704918
B;0;((13, 14), (6, 7), (4, 5, 8));0.602837433973;0.2;6;0.00945850082762
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.603298611111;0.05;4;0.64406779661
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.560818042813;0.1;6;0.00851164440241
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.586371527778;0.05;4;0.626086956522
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.555064984709;0.05;4;0.00872198667474
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.639756944444;0.05;8;0.607843137255
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.669518869892;0.05;4;0.0127312512433
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.651041666667;0.05;4;0.634615384615
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.671952321379;0.05;4;0.0124293785311
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.638888888889;0.05;8;0.607843137255
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.661349735891;0.05;4;0.0125588697017
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.652777777778;0.05;4;0.647619047619
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.654448151237;0.05;4;0.0140177283034
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.575086805556;0.1;4;0.633333333333
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.561419238254;0.05;6;0.00877192982456
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.665147569444;0.05;4;0.615384615385
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.668171392827;0.05;4;0.0128980249899
B;1;((3, 11),);0.628343195266;0.2;8;0.610294117647
B;1;((3, 11),);0.606448476784;0.05;4;0.0281496738757
B;1;((13, 14),);0.640828402367;0.1;6;0.450980392157
B;1;((13, 14),);0.632597025917;0.1;8;0.0346820809249
B;1;((6, 7),);0.500355029586;0.2;8;0.0985915492958
B;1;((6, 7),);0.493346425157;0.2;4;0.0178571428571
B;1;((9, 10, 12),);0.636834319527;0.05;8;0.45
B;1;((9, 10, 12),);0.629656533423;0.2;8;0.034546122749
B;1;((4, 5, 8),);0.503846153846;0.1;8;0.654353562005
B;1;((4, 5, 8),);0.509538190228;0.1;6;0.0215035116622
B;1;((3, 11), (13, 14));0.724733727811;0.2;4;0.669090909091
B;1;((3, 11), (13, 14));0.69688121754;0.05;4;0.0341812400636
B;1;((3, 11), (6, 7));0.637455621302;0.2;8;0.612546125461
B;1;((3, 11), (6, 7));0.603673354694;0.05;4;0.0280561122244
B;1;((3, 11), (9, 10, 12));0.687692307692;0.05;8;0.625
B;1;((3, 11), (9, 10, 12));0.666722759102;0.05;6;0.031976744186
B;1;((3, 11), (4, 5, 8));0.631449704142;0.2;6;0.612546125461
B;1;((3, 11), (4, 5, 8));0.614308738792;0.05;4;0.0290201433936
B;1;((13, 14), (6, 7));0.62449704142;0.2;6;0.433497536946
B;1;((13, 14), (6, 7));0.615169181675;0.2;6;0.032058287796
B;1;((13, 14), (9, 10, 12));0.649585798817;0.05;8;0.468899521531
B;1;((13, 14), (9, 10, 12));0.647247487145;0.2;4;0.0352941176471
B;1;((13, 14), (4, 5, 8));0.663372781065;0.2;8;0.472906403941
B;1;((13, 14), (4, 5, 8));0.646359267202;0.2;8;0.0374853572823
B;1;((6, 7), (9, 10, 12));0.624112426036;0.1;6;0.450980392157
B;1;((6, 7), (9, 10, 12));0.621123485181;0.2;6;0.0330520393812
B;1;((6, 7), (4, 5, 8));0.511538461538;0.05;6;0.656084656085
B;1;((6, 7), (4, 5, 8));0.511756156172;0.2;6;0.0215633423181
B;1;((9, 10, 12), (4, 5, 8));0.628786982249;0.05;4;0.457142857143
B;1;((9, 10, 12), (4, 5, 8));0.633610565618;0.05;6;0.0348382509776
B;1;((3, 11), (13, 14), (6, 7));0.71798816568;0.2;4;0.669117647059
B;1;((3, 11), (13, 14), (6, 7));0.681409718095;0.05;4;0.0330161196349
B;1;((3, 11), (13, 14), (9, 10, 12));0.732899408284;0.1;6;0.664179104478
B;1;((3, 11), (13, 14), (9, 10, 12));0.716868104183;0.05;4;0.0341382181515
B;1;((3, 11), (13, 14), (4, 5, 8));0.72426035503;0.2;6;0.676258992806
B;1;((3, 11), (13, 14), (4, 5, 8));0.694082194259;0.05;4;0.0340204122473
B;1;((3, 11), (6, 7), (9, 10, 12));0.679526627219;0.1;6;0.625
B;1;((3, 11), (6, 7), (9, 10, 12));0.664207966202;0.05;4;0.0318543799772
B;1;((3, 11), (6, 7), (4, 5, 8));0.637455621302;0.2;4;0.611320754717
B;1;((3, 11), (6, 7), (4, 5, 8));0.587334306607;0.1;6;0.0265367819953
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.686568047337;0.1;6;0.657039711191
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.679451435363;0.05;4;0.0337121212121
B;1;((13, 14), (6, 7), (9, 10, 12));0.633195266272;0.2;8;0.462264150943
B;1;((13, 14), (6, 7), (9, 10, 12));0.648811400222;0.05;6;0.0368098159509
B;1;((13, 14), (6, 7), (4, 5, 8));0.662071005917;0.2;8;0.472906403941
B;1;((13, 14), (6, 7), (4, 5, 8));0.630216273481;0.2;6;0.0344311377246
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.641952662722;0.2;6;0.483720930233
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.662202527066;0.1;8;0.0390167772142
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.620680473373;0.05;4;0.435643564356
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.619477209891;0.2;6;0.0323508267434
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.716124260355;0.05;6;0.68115942029
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.709769127413;0.05;6;0.037139470565
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.729053254438;0.2;6;0.671428571429
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.691254101961;0.05;6;0.0344427244582
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.723076923077;0.1;8;0.666666666667
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.720464587478;0.05;4;0.0354852501069
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.676213017751;0.1;8;0.630036630037
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.669443942017;0.05;4;0.0317273795535
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.634378698225;0.2;8;0.469483568075
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.661872432237;0.2;8;0.0396196513471
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.714053254438;0.05;8;0.666666666667
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.71293409731;0.05;4;0.0350053361793
B;2;((3, 11),);0.570175624881;0.05;6;0.526066350711
B;2;((3, 11),);0.568087255478;0.05;4;0.042650418888
B;2;((13, 14),);0.645479836055;0.2;8;0.47619047619
B;2;((13, 14),);0.622848815881;0.1;6;0.0570206699929
B;2;((6, 7),);0.508367134575;0.1;4;0.0840336134454
B;2;((6, 7),);0.502635121359;0.1;6;0.0271604938272
B;2;((9, 10, 12),);0.635987173225;0.2;6;0.490028490028
B;2;((9, 10, 12),);0.662016009157;0.2;6;0.0653247246487
B;2;((4, 5, 8),);0.545976767398;0.2;8;0.131687242798
B;2;((4, 5, 8),);0.527597920907;0.2;8;0.039119804401
B;2;((3, 11), (13, 14));0.698825628066;0.05;4;0.624390243902
B;2;((3, 11), (13, 14));0.661374917793;0.05;4;0.0570537107199
B;2;((3, 11), (6, 7));0.594427573319;0.05;4;0.55737704918
B;2;((3, 11), (6, 7));0.573760007672;0.05;4;0.0433673469388
B;2;((3, 11), (9, 10, 12));0.683917687783;0.05;8;0.629885057471
B;2;((3, 11), (9, 10, 12));0.675403883661;0.05;6;0.0545344374874
B;2;((3, 11), (4, 5, 8));0.590849242923;0.05;4;0.561320754717
B;2;((3, 11), (4, 5, 8));0.575502785989;0.05;4;0.0436937763907
B;2;((13, 14), (6, 7));0.632854806855;0.1;8;0.461538461538
B;2;((13, 14), (6, 7));0.608042119839;0.2;4;0.0534188034188
B;2;((13, 14), (9, 10, 12));0.699314064856;0.2;4;0.526627218935
B;2;((13, 14), (9, 10, 12));0.672183418013;0.2;4;0.0664179104478
B;2;((13, 14), (4, 5, 8));0.627195311007;0.1;8;0.441087613293
B;2;((13, 14), (4, 5, 8));0.605624139185;0.1;8;0.051718030464
B;2;((6, 7), (9, 10, 12));0.632738006753;0.05;6;0.484149855908
B;2;((6, 7), (9, 10, 12));0.65247000476;0.05;6;0.0644913627639
B;2;((6, 7), (4, 5, 8));0.494064431184;0.05;6;0.0897959183673
B;2;((6, 7), (4, 5, 8));0.506907179561;0.2;8;0.0272277227723
B;2;((9, 10, 12), (4, 5, 8));0.638429357175;0.1;8;0.492917847025
B;2;((9, 10, 12), (4, 5, 8));0.662352635726;0.05;6;0.0645406226272
B;2;((3, 11), (13, 14), (6, 7));0.692985622969;0.05;4;0.614250614251
B;2;((3, 11), (13, 14), (6, 7));0.65375023829;0.05;4;0.0536711034779
B;2;((3, 11), (13, 14), (9, 10, 12));0.73027671006;0.05;6;0.668213457077
B;2;((3, 11), (13, 14), (9, 10, 12));0.710919838435;0.05;6;0.0609008246987
B;2;((3, 11), (13, 14), (4, 5, 8));0.701830576143;0.05;4;0.631325301205
B;2;((3, 11), (13, 14), (4, 5, 8));0.658506282461;0.05;4;0.0535349407438
B;2;((3, 11), (6, 7), (9, 10, 12));0.67772728238;0.05;6;0.635944700461
B;2;((3, 11), (6, 7), (9, 10, 12));0.672449288679;0.05;6;0.0559157212318
B;2;((3, 11), (6, 7), (4, 5, 8));0.590615642719;0.05;4;0.552380952381
B;2;((3, 11), (6, 7), (4, 5, 8));0.576828630762;0.05;4;0.0424597364568
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.666227781435;0.1;8;0.615044247788
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.678589653577;0.05;6;0.0561417479594
B;2;((13, 14), (6, 7), (9, 10, 12));0.699101701034;0.05;4;0.52380952381
B;2;((13, 14), (6, 7), (9, 10, 12));0.668093999705;0.05;4;0.0670476190476
B;2;((13, 14), (6, 7), (4, 5, 8));0.618955594725;0.2;4;0.441087613293
B;2;((13, 14), (6, 7), (4, 5, 8));0.602125912761;0.2;4;0.0520128250802
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.682282486356;0.05;4;0.510385756677
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.658288751917;0.05;4;0.065077563375
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.622289706726;0.05;6;0.480225988701
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.652624186356;0.05;8;0.0622837370242
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.723077576504;0.05;4;0.666666666667
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.705974137256;0.05;4;0.0648574057038
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.692985622969;0.05;6;0.633569739953
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.66386248483;0.05;6;0.0542290570619
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.716908407484;0.05;8;0.643192488263
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.708995784663;0.1;4;0.0607993197279
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.665771199219;0.05;6;0.615034168565
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.669765827199;0.05;6;0.0550122249389
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.681730340419;0.05;4;0.505952380952
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.658708999098;0.05;4;0.0647865853659
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.714933423942;0.05;4;0.642685851319
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.697430410692;0.05;4;0.0621233194251
B;0;((3, 11),);0.507881584006;0.05;4;0.421052631579
B;0;((3, 11),);0.500515264085;0.05;4;0.00745851202685
B;0;((13, 14),);0.514417531719;0.1;6;0.637037037037
B;0;((13, 14),);0.563787240098;0.05;4;0.00987370838117
B;0;((6, 7),);0.567281814687;0.05;4;0.0377358490566
B;0;((6, 7),);0.50741325979;0.1;8;0.0036036036036
B;0;((9, 10, 12),);0.557477893118;0.05;8;0.645669291339
B;0;((9, 10, 12),);0.548296602365;0.05;8;0.00972139893302
B;0;((4, 5, 8),);0.491349480969;0.05;4;0.0
B;0;((4, 5, 8),);0.493858542833;0.2;8;0.0
B;0;((3, 11), (13, 14));0.534025374856;0.05;4;0.464646464646
B;0;((3, 11), (13, 14));0.548198456825;0.05;6;0.00993124522536
B;0;((3, 11), (6, 7));0.51999231065;0.05;4;0.475247524752
B;0;((3, 11), (6, 7));0.504191632438;0.05;4;0.00880088008801
B;0;((3, 11), (9, 10, 12));0.506920415225;0.05;4;0.4375
B;0;((3, 11), (9, 10, 12));0.525448320648;0.05;6;0.00836820083682
B;0;((3, 11), (4, 5, 8));0.514609765475;0.1;4;0.489795918367
B;0;((3, 11), (4, 5, 8));0.506264139092;0.05;4;0.00826135936913
B;0;((13, 14), (6, 7));0.574009996155;0.2;8;0.671641791045
B;0;((13, 14), (6, 7));0.59772269632;0.2;8;0.0106269925611
B;0;((13, 14), (9, 10, 12));0.590542099193;0.1;6;0.661538461538
B;0;((13, 14), (9, 10, 12));0.582434074823;0.1;8;0.010082063306
B;0;((13, 14), (4, 5, 8));0.534409842368;0.05;4;0.635658914729
B;0;((13, 14), (4, 5, 8));0.552783489303;0.05;4;0.00961764015951
B;0;((6, 7), (9, 10, 12));0.549980776624;0.05;8;0.640625
B;0;((6, 7), (9, 10, 12));0.541975211708;0.05;8;0.00966867114727
B;0;((6, 7), (4, 5, 8));0.548250672818;0.2;8;0.037037037037
B;0;((6, 7), (4, 5, 8));0.505696530719;0.1;8;0.003300330033
B;0;((9, 10, 12), (4, 5, 8));0.518069973087;0.05;4;0.625
B;0;((9, 10, 12), (4, 5, 8));0.531507989865;0.05;6;0.00942951438001
B;0;((3, 11), (13, 14), (6, 7));0.546328335256;0.05;4;0.478260869565
B;0;((3, 11), (13, 14), (6, 7));0.536302399495;0.05;4;0.00904791281102
B;0;((3, 11), (13, 14), (9, 10, 12));0.534217608612;0.05;4;0.5
B;0;((3, 11), (13, 14), (9, 10, 12));0.552806389929;0.05;4;0.00997605746209
B;0;((3, 11), (13, 14), (4, 5, 8));0.56247597078;0.05;6;0.515463917526
B;0;((3, 11), (13, 14), (4, 5, 8));0.551249147361;0.05;6;0.00984833563128
B;0;((3, 11), (6, 7), (9, 10, 12));0.499231064975;0.05;4;0.421052631579
B;0;((3, 11), (6, 7), (9, 10, 12));0.518590401039;0.05;6;0.00967866821525
B;0;((3, 11), (6, 7), (4, 5, 8));0.526720492118;0.05;4;0.442105263158
B;0;((3, 11), (6, 7), (4, 5, 8));0.503426097226;0.05;4;0.00803520183662
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.488081507113;0.05;4;0.432989690722
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.516189924706;0.05;6;0.00999039385207
B;0;((13, 14), (6, 7), (9, 10, 12));0.577470203768;0.05;4;0.656488549618
B;0;((13, 14), (6, 7), (9, 10, 12));0.578782242855;0.05;4;0.0100986378581
B;0;((13, 14), (6, 7), (4, 5, 8));0.606305267205;0.05;6;0.681818181818
B;0;((13, 14), (6, 7), (4, 5, 8));0.594673641543;0.05;6;0.0104566050889
