B/U;dependent;independent;AUC;eta;depth;f1
B;1;((3, 11), (13, 14), (6, 7));0.598254915407;0.05;8;0.0258987243912
B;1;((3, 11), (13, 14), (9, 10, 12));0.637186859673;0.05;4;0.610441767068
B;1;((3, 11), (13, 14), (9, 10, 12));0.668515125772;0.05;4;0.0319798022302
B;1;((3, 11), (13, 14), (4, 5, 8));0.545376429374;0.1;6;0.543307086614
B;1;((3, 11), (13, 14), (4, 5, 8));0.601658768581;0.2;4;0.0266203703704
B;1;((3, 11), (6, 7), (9, 10, 12));0.626809438826;0.05;4;0.582995951417
B;1;((3, 11), (6, 7), (9, 10, 12));0.652715201512;0.05;4;0.0301697045883
B;1;((3, 11), (6, 7), (4, 5, 8));0.509683389517;0.2;8;0.49593495935
B;1;((3, 11), (6, 7), (4, 5, 8));0.545557795905;0.2;8;0.0218716385801
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.611144160222;0.2;4;0.569230769231
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.645277695328;0.05;4;0.0268050151319
B;1;((13, 14), (6, 7), (9, 10, 12));0.65767730848;0.1;4;0.692556634304
B;1;((13, 14), (6, 7), (9, 10, 12));0.668373881389;0.1;4;0.027383237364
B;1;((13, 14), (6, 7), (4, 5, 8));0.584936215216;0.1;4;0.655948553055
B;1;((13, 14), (6, 7), (4, 5, 8));0.612466352108;0.2;4;0.0248732190292
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.624628197501;0.05;4;0.668831168831
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.655188342903;0.05;4;0.0267706302794
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.605790204244;0.2;8;0.664536741214
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.630536080434;0.05;4;0.0256761809797
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.633254015467;0.1;4;0.592885375494
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.663109628159;0.05;4;0.0322717622081
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.538931852733;0.05;6;0.512
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.591172226032;0.05;6;0.0247725953164
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.641615440545;0.05;4;0.595918367347
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.673575018167;0.05;4;0.0313708637731
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.607508758014;0.2;4;0.573643410853
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.657744729776;0.2;6;0.029158110883
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.647365985855;0.1;4;0.683870967742
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.663242002122;0.2;4;0.0272680937819
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.634906471016;0.05;4;0.595041322314
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.669100573507;0.05;4;0.0310545611387
B;2;((3, 11),);0.505954885952;0.2;8;0.507865168539
B;2;((3, 11),);0.525323856316;0.05;4;0.0360685302074
B;2;((13, 14),);0.579486154364;0.1;4;0.671378091873
B;2;((13, 14),);0.593698481814;0.05;8;0.0430600091617
B;2;((6, 7),);0.524303509806;0.2;4;0.0932203389831
B;2;((6, 7),);0.506264068054;0.05;8;0.0245398773006
B;2;((9, 10, 12),);0.660487332716;0.05;8;0.689908256881
B;2;((9, 10, 12),);0.638201656344;0.2;8;0.0459545343437
B;2;((4, 5, 8),);0.525629155795;0.2;8;0.0692640692641
B;2;((4, 5, 8),);0.511516400441;0.2;4;0.0245901639344
B;2;((3, 11), (13, 14));0.587271694302;0.05;8;0.551569506726
B;2;((3, 11), (13, 14));0.608569676648;0.05;8;0.0445329471398
B;2;((3, 11), (6, 7));0.500988973992;0.2;6;0.487584650113
B;2;((3, 11), (6, 7));0.521624249057;0.05;4;0.0363570259953
B;2;((3, 11), (9, 10, 12));0.621549112028;0.1;8;0.571428571429
B;2;((3, 11), (9, 10, 12));0.622008064391;0.2;4;0.0449859418932
B;2;((3, 11), (4, 5, 8));0.507669808939;0.2;6;0.47816091954
B;2;((3, 11), (4, 5, 8));0.530828637514;0.1;8;0.0350581493342
B;2;((13, 14), (6, 7));0.592048228264;0.05;8;0.672597864769
B;2;((13, 14), (6, 7));0.598490546267;0.1;6;0.0435430273863
B;2;((13, 14), (9, 10, 12));0.650576550795;0.1;4;0.688405797101
B;2;((13, 14), (9, 10, 12));0.658688818516;0.1;8;0.0473139477575
B;2;((13, 14), (4, 5, 8));0.599465533204;0.05;8;0.673796791444
B;2;((13, 14), (4, 5, 8));0.610605760723;0.1;8;0.0444598819034
B;2;((6, 7), (9, 10, 12));0.632627724939;0.05;4;0.68115942029
B;2;((6, 7), (9, 10, 12));0.630978049954;0.05;4;0.0454545454545
B;2;((6, 7), (4, 5, 8));0.524598097803;0.2;8;0.0928270042194
B;2;((6, 7), (4, 5, 8));0.520931130567;0.2;4;0.0312907431551
B;2;((9, 10, 12), (4, 5, 8));0.647767443818;0.05;8;0.677777777778
B;2;((9, 10, 12), (4, 5, 8));0.63138844906;0.2;8;0.045471213788
B;2;((3, 11), (13, 14), (6, 7));0.575225149398;0.05;8;0.548672566372
B;2;((3, 11), (13, 14), (6, 7));0.611429857651;0.05;8;0.0445482306449
B;2;((3, 11), (13, 14), (9, 10, 12));0.665611059675;0.05;6;0.59866962306
B;2;((3, 11), (13, 14), (9, 10, 12));0.677181033546;0.05;6;0.0527034940465
B;2;((3, 11), (13, 14), (4, 5, 8));0.576172039391;0.05;6;0.554323725055
B;2;((3, 11), (13, 14), (4, 5, 8));0.609933210699;0.05;6;0.0448108980104
B;2;((3, 11), (6, 7), (9, 10, 12));0.632575119939;0.05;8;0.56338028169
B;2;((3, 11), (6, 7), (9, 10, 12));0.625058212639;0.05;6;0.0451156566622
B;2;((3, 11), (6, 7), (4, 5, 8));0.517980388856;0.05;8;0.488372093023
B;2;((3, 11), (6, 7), (4, 5, 8));0.533207982117;0.05;8;0.0367647058824
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.62997643296;0.05;8;0.550588235294
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.629604037629;0.05;8;0.0458553791887
B;2;((13, 14), (6, 7), (9, 10, 12));0.647315040821;0.05;8;0.683544303797
B;2;((13, 14), (6, 7), (9, 10, 12));0.655178790419;0.05;8;0.046787968808
B;2;((13, 14), (6, 7), (4, 5, 8));0.600612322195;0.05;8;0.678571428571
B;2;((13, 14), (6, 7), (4, 5, 8));0.609091261895;0.05;8;0.0440835266821
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.653017422776;0.05;8;0.688405797101
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.654019970816;0.2;8;0.0469599604548
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.630102684959;0.05;4;0.675229357798
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.632129495956;0.05;8;0.0454157001587
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.648545997812;0.1;6;0.581655480984
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.673886586256;0.05;6;0.0530798177857
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.578560306372;0.05;6;0.547884187082
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.611131808938;0.05;6;0.0445894507885
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.655353084757;0.05;6;0.588764044944
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.671518690138;0.05;6;0.0517275419546
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.627104199983;0.05;8;0.563855421687
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.619716232788;0.05;6;0.0455169707671
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.654343068765;0.2;6;0.692028985507
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.66336523386;0.05;8;0.0475662353666
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.65254397778;0.1;8;0.606741573034
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.663331664571;0.05;8;0.0501370936154
B;0;((3, 11),);0.521;0.05;8;0.538461538462
B;0;((3, 11),);0.54241991992;0.05;4;0.00858085808581
B;0;((13, 14),);0.546;0.05;6;0.634146341463
B;0;((13, 14),);0.568985652319;0.05;6;0.00924170616114
B;0;((6, 7),);0.47;0.05;4;0.65306122449
B;0;((6, 7),);0.495682349016;0.05;4;0.00835291046724
B;0;((9, 10, 12),);0.6152;0.05;6;0.655172413793
B;0;((9, 10, 12),);0.579258425092;0.05;8;0.00950179763739
B;0;((4, 5, 8),);0.501;0.05;4;0.666666666667
B;0;((4, 5, 8),);0.518674507841;0.2;8;0.00857467844956
B;0;((3, 11), (13, 14));0.5954;0.05;8;0.642201834862
B;0;((3, 11), (13, 14));0.638179012346;0.05;4;0.0134015164874
B;0;((3, 11), (6, 7));0.5146;0.05;4;0.480769230769
B;0;((3, 11), (6, 7));0.539173340007;0.05;4;0.0085513938772
B;0;((3, 11), (9, 10, 12));0.5998;0.05;4;0.588235294118
B;0;((3, 11), (9, 10, 12));0.606447280614;0.05;4;0.0114025085519
B;0;((3, 11), (4, 5, 8));0.541;0.1;4;0.509433962264
B;0;((3, 11), (4, 5, 8));0.562979646313;0.05;4;0.00943242803708
B;0;((13, 14), (6, 7));0.5304;0.05;4;0.610169491525
B;0;((13, 14), (6, 7));0.536203703704;0.1;6;0.00857346987378
B;0;((13, 14), (9, 10, 12));0.6312;0.05;6;0.661016949153
B;0;((13, 14), (9, 10, 12));0.621975308642;0.1;6;0.0100840336134
B;0;((13, 14), (4, 5, 8));0.5784;0.05;4;0.644628099174
B;0;((13, 14), (4, 5, 8));0.568657824491;0.1;6;0.00921985815603
B;0;((6, 7), (9, 10, 12));0.5816;0.05;8;0.633333333333
B;0;((6, 7), (9, 10, 12));0.579265098432;0.05;8;0.00957540632481
B;0;((6, 7), (4, 5, 8));0.5002;0.2;8;0.666666666667
B;0;((6, 7), (4, 5, 8));0.515680680681;0.2;8;0.00854999127552
B;0;((9, 10, 12), (4, 5, 8));0.58;0.1;8;0.627118644068
B;0;((9, 10, 12), (4, 5, 8));0.572898732065;0.1;8;0.00940638108555
B;0;((3, 11), (13, 14), (6, 7));0.5706;0.05;4;0.622641509434
B;0;((3, 11), (13, 14), (6, 7));0.610495495495;0.05;6;0.011013215859
B;0;((3, 11), (13, 14), (9, 10, 12));0.6184;0.05;8;0.563106796117
B;0;((3, 11), (13, 14), (9, 10, 12));0.654414414414;0.05;6;0.0122869599683
B;0;((3, 11), (13, 14), (4, 5, 8));0.6004;0.05;4;0.648148148148
B;0;((3, 11), (13, 14), (4, 5, 8));0.637804471138;0.05;4;0.0124488707096
B;0;((3, 11), (6, 7), (9, 10, 12));0.593;0.05;4;0.554455445545
B;0;((3, 11), (6, 7), (9, 10, 12));0.58033033033;0.05;6;0.00976892729664
B;0;((3, 11), (6, 7), (4, 5, 8));0.521;0.05;4;0.537037037037
B;0;((3, 11), (6, 7), (4, 5, 8));0.552270603937;0.05;4;0.00951755825402
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.5838;0.05;6;0.510204081633
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.586710877544;0.1;4;0.0109954839976
B;0;((13, 14), (6, 7), (9, 10, 12));0.6012;0.1;6;0.638655462185
B;0;((13, 14), (6, 7), (9, 10, 12));0.608150650651;0.1;6;0.00976738208456
B;0;((13, 14), (6, 7), (4, 5, 8));0.556;0.05;4;0.644628099174
B;0;((13, 14), (6, 7), (4, 5, 8));0.563440940941;0.1;8;0.00920571226248
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.6448;0.05;6;0.672268907563
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.627344010677;0.05;6;0.0102053833397
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.5952;0.1;8;0.627118644068
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.570995995996;0.05;8;0.00931637920181
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.619;0.05;6;0.576923076923
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.637282282282;0.1;8;0.0121473354232
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.588;0.05;4;0.622641509434
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.627600934268;0.05;4;0.0118004648668
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.6182;0.05;6;0.603773584906
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.641484818151;0.05;8;0.011954572624
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.5804;0.05;8;0.538461538462
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.601396396396;0.05;4;0.0117025292563
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.6092;0.1;8;0.65
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.616486486486;0.05;6;0.00992871690428
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.6148;0.05;6;0.566037735849
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.639463630297;0.05;4;0.0120640904807
B;1;((3, 11),);0.545555803074;0.05;4;0.536231884058
B;1;((3, 11),);0.559895833333;0.05;4;0.0254295532646
B;1;((13, 14),);0.578469592337;0.2;6;0.414141414141
B;1;((13, 14),);0.581158283682;0.2;6;0.0336479277801
B;1;((6, 7),);0.496742036088;0.05;6;0.664961636829
B;1;((6, 7),);0.500832844347;0.05;6;0.0224408769204
B;1;((9, 10, 12),);0.627533971931;0.05;6;0.441176470588
B;1;((9, 10, 12),);0.609034590154;0.05;6;0.0344168260038
B;1;((4, 5, 8),);0.517208732457;0.1;4;0.676767676768
B;1;((4, 5, 8),);0.519185198002;0.1;8;0.0229310344828
B;1;((3, 11), (13, 14));0.648529739363;0.05;4;0.633451957295
B;1;((3, 11), (13, 14));0.637261336964;0.05;4;0.0333146172562
B;1;((3, 11), (6, 7));0.550985742927;0.05;4;0.544802867384
B;1;((3, 11), (6, 7));0.557099206588;0.05;6;0.0255319148936
B;1;((3, 11), (9, 10, 12));0.648947427044;0.05;4;0.625
B;1;((3, 11), (9, 10, 12));0.641147212526;0.05;6;0.0320178704393
B;1;((3, 11), (4, 5, 8));0.570728447316;0.05;6;0.546762589928
B;1;((3, 11), (4, 5, 8));0.56914708213;0.05;6;0.0259651520328
B;1;((13, 14), (6, 7));0.592949431945;0.05;8;0.416243654822
B;1;((13, 14), (6, 7));0.579567196778;0.05;8;0.0332118266505
B;1;((13, 14), (9, 10, 12));0.649420806416;0.1;4;0.478468899522
B;1;((13, 14), (9, 10, 12));0.635408203438;0.05;4;0.0378250591017
B;1;((13, 14), (4, 5, 8));0.584818445088;0.1;6;0.412060301508
B;1;((13, 14), (4, 5, 8));0.580260554586;0.1;6;0.0326953748006
B;1;((6, 7), (9, 10, 12));0.663956337714;0.2;4;0.478048780488
B;1;((6, 7), (9, 10, 12));0.610046102652;0.1;4;0.0348567002324
B;1;((6, 7), (4, 5, 8));0.511305413232;0.2;4;0.668380462725
B;1;((6, 7), (4, 5, 8));0.501349414721;0.2;4;0.022491349481
B;1;((9, 10, 12), (4, 5, 8));0.651592782357;0.1;6;0.460784313725
B;1;((9, 10, 12), (4, 5, 8));0.620794402484;0.1;6;0.0361677568295
B;1;((3, 11), (13, 14), (6, 7));0.637586322121;0.05;8;0.627737226277
B;1;((3, 11), (13, 14), (6, 7));0.612542128069;0.05;8;0.0312046444122
B;1;((3, 11), (13, 14), (9, 10, 12));0.692359100022;0.05;6;0.632352941176
B;1;((3, 11), (13, 14), (9, 10, 12));0.662035086663;0.05;6;0.0320357608493
B;1;((3, 11), (13, 14), (4, 5, 8));0.64727667632;0.1;6;0.624535315985
B;1;((3, 11), (13, 14), (4, 5, 8));0.625835038517;0.1;6;0.0318483412322
B;1;((3, 11), (6, 7), (9, 10, 12));0.656048117621;0.05;6;0.614814814815
B;1;((3, 11), (6, 7), (9, 10, 12));0.637655974161;0.05;6;0.0313503305005
B;1;((3, 11), (6, 7), (4, 5, 8));0.57100690577;0.05;8;0.561151079137
B;1;((3, 11), (6, 7), (4, 5, 8));0.56307236499;0.05;8;0.0268502581756
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.659473156605;0.05;6;0.619926199262
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.642335512458;0.05;8;0.0328257860392
B;1;((13, 14), (6, 7), (9, 10, 12));0.670973490755;0.05;8;0.474747474747
B;1;((13, 14), (6, 7), (9, 10, 12));0.626511783321;0.05;8;0.0372424722662
B;1;((13, 14), (6, 7), (4, 5, 8));0.591111606148;0.2;6;0.39378238342
B;1;((13, 14), (6, 7), (4, 5, 8));0.581352311026;0.2;8;0.031987205118
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.651592782357;0.2;8;0.465346534653
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.63236238164;0.2;8;0.0389233954451
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.660224994431;0.05;4;0.480392156863
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.611030658201;0.1;4;0.0353912701534
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.685202717755;0.1;6;0.631578947368
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.660035257182;0.1;6;0.0328381548084
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.648334818445;0.05;8;0.603053435115
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.621085600225;0.05;8;0.0307094266278
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.698151035865;0.05;8;0.666666666667
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.656829260953;0.05;6;0.0322894378526
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.654516596124;0.05;4;0.627306273063
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.633439092341;0.05;4;0.0323439878234
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.671474715972;0.1;6;0.474747474747
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.629604936507;0.1;6;0.0383673469388
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.676793272444;0.2;6;0.62641509434
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.660024913236;0.05;8;0.0328883729928
B;2;((3, 11),);0.547228720367;0.05;6;0.546610169492
B;2;((3, 11),);0.538036367074;0.05;8;0.0414683888511
B;2;((13, 14),);0.602856932344;0.2;6;0.438356164384
B;2;((13, 14),);0.603834666696;0.2;8;0.0530913978495
B;2;((6, 7),);0.525041905358;0.2;4;0.0873015873016
B;2;((6, 7),);0.510933753611;0.2;4;0.0270935960591
B;2;((9, 10, 12),);0.634023467001;0.05;8;0.459383753501
B;2;((9, 10, 12),);0.622350498897;0.05;8;0.0590990990991
B;2;((4, 5, 8),);0.51255318757;0.05;6;0.0790513833992
B;2;((4, 5, 8),);0.514209262461;0.2;6;0.0266666666667
B;2;((3, 11), (13, 14));0.627318609663;0.1;6;0.589211618257
B;2;((3, 11), (13, 14));0.615820022432;0.1;6;0.0499648135116
B;2;((3, 11), (6, 7));0.561937040653;0.05;4;0.535714285714
B;2;((3, 11), (6, 7));0.532162664762;0.05;4;0.0403090359422
B;2;((3, 11), (9, 10, 12));0.649146235886;0.05;8;0.581344902386
B;2;((3, 11), (9, 10, 12));0.616182856977;0.05;8;0.0492013952634
B;2;((3, 11), (4, 5, 8));0.549439112896;0.05;4;0.520179372197
B;2;((3, 11), (4, 5, 8));0.533384777309;0.05;4;0.0394557823129
B;2;((13, 14), (6, 7));0.61160640277;0.2;8;0.440771349862
B;2;((13, 14), (6, 7));0.608933982654;0.2;8;0.0542189088445
B;2;((13, 14), (9, 10, 12));0.669095028459;0.1;8;0.479108635097
B;2;((13, 14), (9, 10, 12));0.64111937002;0.2;4;0.0607407407407
B;2;((13, 14), (4, 5, 8));0.618071800917;0.2;4;0.444444444444
B;2;((13, 14), (4, 5, 8));0.604651044422;0.2;4;0.0524590163934
B;2;((6, 7), (9, 10, 12));0.616432426458;0.05;8;0.43137254902
B;2;((6, 7), (9, 10, 12));0.624919789207;0.2;8;0.0597907324365
B;2;((6, 7), (4, 5, 8));0.533036158338;0.2;6;0.0952380952381
B;2;((6, 7), (4, 5, 8));0.516506245081;0.1;4;0.0290556900726
B;2;((9, 10, 12), (4, 5, 8));0.639752067638;0.2;6;0.455056179775
B;2;((9, 10, 12), (4, 5, 8));0.625276443203;0.2;8;0.0592373195113
B;2;((3, 11), (13, 14), (6, 7));0.62465692866;0.05;4;0.589743589744
B;2;((3, 11), (13, 14), (6, 7));0.616965787029;0.05;4;0.0504570383912
B;2;((3, 11), (13, 14), (9, 10, 12));0.673285564295;0.1;4;0.612765957447
B;2;((3, 11), (13, 14), (9, 10, 12));0.653980182253;0.05;6;0.0550387596899
B;2;((3, 11), (13, 14), (4, 5, 8));0.617362633314;0.05;6;0.593684210526
B;2;((3, 11), (13, 14), (4, 5, 8));0.611561988173;0.05;8;0.0501829587036
B;2;((3, 11), (6, 7), (9, 10, 12));0.634668164822;0.05;8;0.56399132321
B;2;((3, 11), (6, 7), (9, 10, 12));0.598607740591;0.1;4;0.0459383753501
B;2;((3, 11), (6, 7), (4, 5, 8));0.554845364623;0.05;4;0.537960954447
B;2;((3, 11), (6, 7), (4, 5, 8));0.539796187329;0.05;4;0.0415201741169
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.640617804712;0.2;8;0.583690987124
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.599707514638;0.05;6;0.0494899886664
B;2;((13, 14), (6, 7), (9, 10, 12));0.664232164895;0.05;8;0.479108635097
B;2;((13, 14), (6, 7), (9, 10, 12));0.653108543154;0.05;8;0.0657995409334
B;2;((13, 14), (6, 7), (4, 5, 8));0.612693179097;0.1;4;0.435261707989
B;2;((13, 14), (6, 7), (4, 5, 8));0.601654387371;0.2;8;0.0511978995734
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.677881338761;0.05;6;0.477528089888
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.640364979559;0.1;8;0.0607632456465
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.643491314999;0.05;8;0.471232876712
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.626616895074;0.2;6;0.0594132937245
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.676573523181;0.05;4;0.618101545254
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.647733283889;0.05;6;0.0531813865147
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.62400302087;0.05;4;0.595289079229
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.610762879627;0.1;8;0.0485788113695
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.69664204535;0.05;6;0.601731601732
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.654670040519;0.05;8;0.0533333333333
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.64413601282;0.05;8;0.58747300216
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.605902787246;0.05;6;0.0479414455627
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.67226325775;0.1;8;0.483146067416
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.64650880819;0.05;8;0.0632380952381
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.680911418519;0.05;8;0.613733905579
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.645284514273;0.1;4;0.0515813253012
B;0;((3, 11),);0.584132231405;0.05;8;0.607142857143
B;0;((3, 11),);0.566249156001;0.2;8;0.0112283089486
B;0;((13, 14),);0.546115702479;0.2;6;0.297297297297
B;0;((13, 14),);0.532307132073;0.05;4;0.0085903943772
B;0;((6, 7),);0.535041322314;0.05;4;0.674846625767
B;0;((6, 7),);0.537103320613;0.1;8;0.00950488205305
B;0;((9, 10, 12),);0.650578512397;0.1;6;0.457831325301
B;0;((9, 10, 12),);0.670491529667;0.1;6;0.0171867933062
B;0;((4, 5, 8),);0.535041322314;0.1;8;0.666666666667
B;0;((4, 5, 8),);0.519261377861;0.05;4;0.00936230347995
B;0;((3, 11), (13, 14));0.595702479339;0.2;6;0.601769911504
B;0;((3, 11), (13, 14));0.587749311525;0.2;8;0.012398157988
B;0;((3, 11), (6, 7));0.59520661157;0.05;4;0.574074074074
B;0;((3, 11), (6, 7));0.563880649101;0.05;6;0.0109154929577
B;0;((3, 11), (9, 10, 12));0.666776859504;0.2;4;0.666666666667
B;0;((3, 11), (9, 10, 12));0.69255384522;0.05;8;0.015078291127
B;0;((3, 11), (4, 5, 8));0.586280991736;0.2;6;0.589285714286
B;0;((3, 11), (4, 5, 8));0.559857525434;0.05;8;0.0105316799728
B;0;((13, 14), (6, 7));0.555702479339;0.2;8;0.315789473684
B;0;((13, 14), (6, 7));0.566206671573;0.2;4;0.0106585458698
B;0;((13, 14), (9, 10, 12));0.659504132231;0.2;8;0.45
B;0;((13, 14), (9, 10, 12));0.668714770167;0.05;4;0.0184049079755
B;0;((13, 14), (4, 5, 8));0.586280991736;0.1;8;0.346666666667
B;0;((13, 14), (4, 5, 8));0.568325582454;0.05;4;0.01092469762
B;0;((6, 7), (9, 10, 12));0.653884297521;0.1;4;0.463414634146
B;0;((6, 7), (9, 10, 12));0.650399429495;0.05;8;0.0154264972777
B;0;((6, 7), (4, 5, 8));0.500330578512;0.2;4;0.658385093168
B;0;((6, 7), (4, 5, 8));0.515826208341;0.05;6;0.00932934342545
B;0;((9, 10, 12), (4, 5, 8));0.666115702479;0.2;6;0.463414634146
B;0;((9, 10, 12), (4, 5, 8));0.666377367938;0.1;6;0.0166666666667
B;0;((3, 11), (13, 14), (6, 7));0.606115702479;0.2;4;0.601769911504
B;0;((3, 11), (13, 14), (6, 7));0.59749797061;0.05;6;0.0125809435708
B;0;((3, 11), (13, 14), (9, 10, 12));0.684628099174;0.1;6;0.649572649573
B;0;((3, 11), (13, 14), (9, 10, 12));0.691907474983;0.05;4;0.0151730678046
B;0;((3, 11), (13, 14), (4, 5, 8));0.611239669421;0.2;8;0.607142857143
B;0;((3, 11), (13, 14), (4, 5, 8));0.610078672058;0.1;4;0.0133506397182
B;0;((3, 11), (6, 7), (9, 10, 12));0.672727272727;0.1;4;0.666666666667
B;0;((3, 11), (6, 7), (9, 10, 12));0.682792289076;0.1;6;0.0149855907781
B;0;((3, 11), (6, 7), (4, 5, 8));0.59652892562;0.05;4;0.560747663551
B;0;((3, 11), (6, 7), (4, 5, 8));0.564090036643;0.2;8;0.0109145030594
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.672892561983;0.05;8;0.655462184874
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.682466069356;0.05;8;0.0148007590133
B;0;((13, 14), (6, 7), (9, 10, 12));0.640991735537;0.1;8;0.439024390244
B;0;((13, 14), (6, 7), (9, 10, 12));0.666980495095;0.1;6;0.0177690029615
B;0;((13, 14), (6, 7), (4, 5, 8));0.597685950413;0.1;8;0.351351351351
