B/U;dependent;independent;AUC;eta;depth;f1
B;0;((13, 14), (6, 7), (4, 5, 8));0.67041015625;0.05;8;0.705882352941
B;0;((13, 14), (6, 7), (4, 5, 8));0.67337685324;0.2;6;0.00703317313328
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.67041015625;0.05;8;0.704545454545
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.69886801391;0.05;4;0.00740283775447
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.54052734375;0.05;4;0.634146341463
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.608592838997;0.2;4;0.00624624624625
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.63232421875;0.05;4;0.608695652174
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.674165521406;0.05;4;0.0079200452574
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.59912109375;0.05;6;0.588235294118
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.606372594953;0.05;8;0.00706214689266
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.63037109375;0.05;4;0.608695652174
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.672966901966;0.05;4;0.00777202072539
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.541015625;0.05;8;0.558823529412
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.604632579544;0.05;4;0.00690448791715
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.67333984375;0.05;8;0.712643678161
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.746110017908;0.05;4;0.00787789266371
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.62841796875;0.05;4;0.608695652174
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.675349825087;0.05;4;0.00773765659543
B;1;((3, 11),);0.519259982639;0.1;4;0.491978609626
B;1;((3, 11),);0.511048627394;0.1;4;0.0151940545004
B;1;((13, 14),);0.621419270833;0.2;8;0.441379310345
B;1;((13, 14),);0.606167221431;0.05;8;0.0243346007605
B;1;((6, 7),);0.500434027778;0.05;8;0.652014652015
B;1;((6, 7),);0.488167636633;0.2;6;0.0155417794464
B;1;((9, 10, 12),);0.639214409722;0.05;8;0.452054794521
B;1;((9, 10, 12),);0.625906290124;0.1;6;0.0270042194093
B;1;((4, 5, 8),);0.476019965278;0.05;4;0.644927536232
B;1;((4, 5, 8),);0.490001587534;0.05;4;0.0155241583813
B;1;((3, 11), (13, 14));0.568956163194;0.05;8;0.524064171123
B;1;((3, 11), (13, 14));0.569733747837;0.05;4;0.0174440652256
B;1;((3, 11), (6, 7));0.519639756944;0.05;4;0.5
B;1;((3, 11), (6, 7));0.509666077011;0.05;4;0.0157480314961
B;1;((3, 11), (9, 10, 12));0.609157986111;0.05;4;0.565217391304
B;1;((3, 11), (9, 10, 12));0.604270030844;0.05;4;0.0213158434105
B;1;((3, 11), (4, 5, 8));0.518934461806;0.05;4;0.486187845304
B;1;((3, 11), (4, 5, 8));0.512712485346;0.05;4;0.0155175454065
B;1;((13, 14), (6, 7));0.636067708333;0.1;8;0.428571428571
B;1;((13, 14), (6, 7));0.59965004466;0.2;8;0.0238095238095
B;1;((13, 14), (9, 10, 12));0.697699652778;0.05;8;0.463768115942
B;1;((13, 14), (9, 10, 12));0.658076100458;0.1;8;0.030428769018
B;1;((13, 14), (4, 5, 8));0.632486979167;0.05;8;0.444444444444
B;1;((13, 14), (4, 5, 8));0.603229410903;0.05;8;0.0248736883016
B;1;((6, 7), (9, 10, 12));0.634223090278;0.05;8;0.439716312057
B;1;((6, 7), (9, 10, 12));0.60093184768;0.05;4;0.0241796200345
B;1;((6, 7), (4, 5, 8));0.496310763889;0.2;8;0.649635036496
B;1;((6, 7), (4, 5, 8));0.489023335008;0.1;4;0.0154984762734
B;1;((9, 10, 12), (4, 5, 8));0.634657118056;0.1;4;0.43661971831
B;1;((9, 10, 12), (4, 5, 8));0.626614574611;0.05;8;0.0273730684327
B;1;((3, 11), (13, 14), (6, 7));0.564181857639;0.05;8;0.52688172043
B;1;((3, 11), (13, 14), (6, 7));0.535914472031;0.05;4;0.0162019593067
B;1;((3, 11), (13, 14), (9, 10, 12));0.683485243056;0.05;4;0.596685082873
B;1;((3, 11), (13, 14), (9, 10, 12));0.629016374281;0.05;8;0.0226178010471
B;1;((3, 11), (13, 14), (4, 5, 8));0.610080295139;0.05;4;0.536312849162
B;1;((3, 11), (13, 14), (4, 5, 8));0.571392808296;0.05;4;0.0186226964113
B;1;((3, 11), (6, 7), (9, 10, 12));0.620713975694;0.1;4;0.571428571429
B;1;((3, 11), (6, 7), (9, 10, 12));0.612891126556;0.05;4;0.0214420853479
B;1;((3, 11), (6, 7), (4, 5, 8));0.526746961806;0.05;4;0.521276595745
B;1;((3, 11), (6, 7), (4, 5, 8));0.521474452911;0.05;4;0.0167521367521
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.622667100694;0.05;8;0.586387434555
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.622994647742;0.05;8;0.022350828178
B;1;((13, 14), (6, 7), (9, 10, 12));0.704644097222;0.2;8;0.467153284672
B;1;((13, 14), (6, 7), (9, 10, 12));0.654634116982;0.2;8;0.0293308890926
B;1;((13, 14), (6, 7), (4, 5, 8));0.636555989583;0.05;8;0.43661971831
B;1;((13, 14), (6, 7), (4, 5, 8));0.593733862977;0.1;6;0.023166023166
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.69921875;0.05;6;0.496551724138
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.668180930051;0.1;8;0.0313837375178
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.613661024306;0.05;4;0.397163120567
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.634246078267;0.05;8;0.0286334056399
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.633897569444;0.2;4;0.577540106952
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.604880184782;0.05;6;0.0207770621234
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.597927517361;0.05;4;0.533333333333
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.558713905404;0.05;4;0.0185328185328
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.646375868056;0.05;8;0.574585635359
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.636999839502;0.05;4;0.0221795692045
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.622395833333;0.05;8;0.6
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.619034098839;0.05;8;0.0228
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.695855034722;0.2;8;0.468085106383
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.667823298722;0.2;8;0.0307835820896
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.642252604167;0.05;8;0.576086956522
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.621439387596;0.05;8;0.0216636010627
B;2;((3, 11),);0.512654065029;0.2;6;0.457765667575
B;2;((3, 11),);0.512593084272;0.1;8;0.0285761754444
B;2;((13, 14),);0.549572478481;0.05;4;0.624728850325
B;2;((13, 14),);0.542101639023;0.05;4;0.0331262939959
B;2;((6, 7),);0.503102748148;0.1;8;0.660482374768
B;2;((6, 7),);0.499038642467;0.1;8;0.0305160294874
B;2;((9, 10, 12),);0.620120678315;0.2;4;0.654788418708
B;2;((9, 10, 12),);0.586573844487;0.1;4;0.0356450048497
B;2;((4, 5, 8),);0.516071377506;0.05;8;0.659176029963
B;2;((4, 5, 8),);0.499454004874;0.05;6;0.0303474437452
B;2;((3, 11), (13, 14));0.5945837742;0.1;4;0.535211267606
B;2;((3, 11), (13, 14));0.560669760037;0.1;4;0.0350812407681
B;2;((3, 11), (6, 7));0.516271554806;0.1;6;0.477777777778
B;2;((3, 11), (6, 7));0.515688109535;0.1;6;0.0290393381732
B;2;((3, 11), (9, 10, 12));0.611069804684;0.2;6;0.550964187328
B;2;((3, 11), (9, 10, 12));0.589447989903;0.2;6;0.0373622267887
B;2;((3, 11), (4, 5, 8));0.557865538048;0.05;4;0.497175141243
B;2;((3, 11), (4, 5, 8));0.529396648312;0.05;4;0.0293431143715
B;2;((13, 14), (6, 7));0.55715061912;0.1;6;0.635193133047
B;2;((13, 14), (6, 7));0.552474418323;0.1;6;0.0337668263746
B;2;((13, 14), (9, 10, 12));0.639966827762;0.2;4;0.666666666667
B;2;((13, 14), (9, 10, 12));0.611264556298;0.2;4;0.0368350902702
B;2;((13, 14), (4, 5, 8));0.568246160885;0.05;8;0.635193133047
B;2;((13, 14), (4, 5, 8));0.557586015666;0.05;6;0.0340073529412
B;2;((6, 7), (9, 10, 12));0.625439675141;0.1;8;0.654945054945
B;2;((6, 7), (9, 10, 12));0.600992628163;0.1;8;0.0360600193611
B;2;((6, 7), (4, 5, 8));0.506019617375;0.05;8;0.65543071161
B;2;((6, 7), (4, 5, 8));0.491054253415;0.05;8;0.0300713119684
B;2;((9, 10, 12), (4, 5, 8));0.629157253567;0.1;4;0.660753880266
B;2;((9, 10, 12), (4, 5, 8));0.59456951443;0.1;4;0.0360993337371
B;2;((3, 11), (13, 14), (6, 7));0.58054276645;0.2;6;0.525139664804
B;2;((3, 11), (13, 14), (6, 7));0.560127374797;0.05;6;0.0346119536128
B;2;((3, 11), (13, 14), (9, 10, 12));0.625582658926;0.2;4;0.556473829201
B;2;((3, 11), (13, 14), (9, 10, 12));0.594333292572;0.05;4;0.0372309482257
B;2;((3, 11), (13, 14), (4, 5, 8));0.5945837742;0.1;6;0.517045454545
B;2;((3, 11), (13, 14), (4, 5, 8));0.553089226884;0.05;4;0.0341527491087
B;2;((3, 11), (6, 7), (9, 10, 12));0.618533558294;0.2;6;0.542372881356
B;2;((3, 11), (6, 7), (9, 10, 12));0.587408856041;0.2;6;0.0362059211767
B;2;((3, 11), (6, 7), (4, 5, 8));0.53693271183;0.05;8;0.457627118644
B;2;((3, 11), (6, 7), (4, 5, 8));0.519573022787;0.1;4;0.0296946178505
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.618419171266;0.2;8;0.549019607843
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.581559488425;0.2;8;0.0366903781355
B;2;((13, 14), (6, 7), (9, 10, 12));0.640738940204;0.1;4;0.666666666667
B;2;((13, 14), (6, 7), (9, 10, 12));0.59902298459;0.05;4;0.0368023397514
B;2;((13, 14), (6, 7), (4, 5, 8));0.55695044182;0.1;4;0.634989200864
B;2;((13, 14), (6, 7), (4, 5, 8));0.550652328805;0.1;4;0.0337155963303
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.655094512282;0.1;6;0.678336980306
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.619552401318;0.2;6;0.0373991689074
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.621293145357;0.1;4;0.654945054945
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.596131466602;0.1;4;0.0359252561784
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.642454745632;0.1;6;0.569832402235
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.597789757583;0.05;4;0.0383819379116
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.596485458549;0.05;4;0.549019607843
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.559875359691;0.05;6;0.0335705163291
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.629915067631;0.2;4;0.552112676056
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.599465421136;0.05;4;0.0369168356998
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.617175212331;0.1;6;0.532577903683
B;2;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.580229922609;0.2;6;0.035447761194
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.624896336755;0.05;4;0.668112798265
B;2;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.607054302148;0.05;4;0.0375563955615
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.640167005062;0.1;6;0.563535911602
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.597485173525;0.2;8;0.0385479041916
B;0;((3, 11),);0.601701183432;0.2;8;0.630630630631
B;0;((3, 11),);0.618438659205;0.05;6;0.0117280557083
B;0;((13, 14),);0.556952662722;0.2;8;0.646153846154
B;0;((13, 14),);0.553466223414;0.2;8;0.00947760352025
B;0;((6, 7),);0.527921597633;0.05;4;0.671052631579
B;0;((6, 7),);0.522297648539;0.05;4;0.00890985324948
B;0;((9, 10, 12),);0.582470414201;0.05;8;0.661538461538
B;0;((9, 10, 12),);0.610357115353;0.05;8;0.0106356665842
B;0;((4, 5, 8),);0.509615384615;0.2;8;0.103448275862
B;0;((4, 5, 8),);0.532345428641;0.2;8;0.0113636363636
B;0;((3, 11), (13, 14));0.651442307692;0.1;6;0.619469026549
B;0;((3, 11), (13, 14));0.623359464247;0.1;6;0.0127527782838
B;0;((3, 11), (6, 7));0.597633136095;0.2;8;0.618181818182
B;0;((3, 11), (6, 7));0.612830353361;0.05;6;0.0121235082402
B;0;((3, 11), (9, 10, 12));0.649778106509;0.05;6;0.594059405941
B;0;((3, 11), (9, 10, 12));0.632100431272;0.1;6;0.0138498160571
B;0;((3, 11), (4, 5, 8));0.599482248521;0.2;8;0.6
B;0;((3, 11), (4, 5, 8));0.627526986613;0.05;6;0.0124083474337
B;0;((13, 14), (6, 7));0.554363905325;0.2;8;0.640625
B;0;((13, 14), (6, 7));0.528246094803;0.05;6;0.00894154465184
B;0;((13, 14), (9, 10, 12));0.562869822485;0.1;4;0.646153846154
B;0;((13, 14), (9, 10, 12));0.574642371228;0.1;4;0.00989049805722
B;0;((13, 14), (4, 5, 8));0.521449704142;0.05;4;0.614173228346
B;0;((13, 14), (4, 5, 8));0.546044904953;0.2;8;0.00927182270466
B;0;((6, 7), (9, 10, 12));0.560281065089;0.2;8;0.624
B;0;((6, 7), (9, 10, 12));0.582551438216;0.05;8;0.0099120307273
B;0;((6, 7), (4, 5, 8));0.509985207101;0.2;8;0.670967741935
B;0;((6, 7), (4, 5, 8));0.528125762107;0.2;8;0.00898643394107
B;0;((9, 10, 12), (4, 5, 8));0.561020710059;0.05;8;0.635658914729
B;0;((9, 10, 12), (4, 5, 8));0.591383858091;0.05;4;0.0100638193422
B;0;((3, 11), (13, 14), (6, 7));0.642381656805;0.1;6;0.618181818182
B;0;((3, 11), (13, 14), (6, 7));0.638514163961;0.2;4;0.0126019273536
B;0;((3, 11), (13, 14), (9, 10, 12));0.677144970414;0.05;8;0.678899082569
B;0;((3, 11), (13, 14), (9, 10, 12));0.645199848541;0.2;6;0.0135501355014
B;0;((3, 11), (13, 14), (4, 5, 8));0.63923816568;0.2;4;0.611111111111
B;0;((3, 11), (13, 14), (4, 5, 8));0.62996492703;0.2;4;0.0122562674095
B;0;((3, 11), (6, 7), (9, 10, 12));0.648853550296;0.1;6;0.647058823529
B;0;((3, 11), (6, 7), (9, 10, 12));0.629745921524;0.1;6;0.0140365801786
B;0;((3, 11), (6, 7), (4, 5, 8));0.592825443787;0.2;8;0.618181818182
B;0;((3, 11), (6, 7), (4, 5, 8));0.630226450089;0.05;6;0.0126605846211
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.661982248521;0.05;6;0.621359223301
B;0;((3, 11), (9, 10, 12), (4, 5, 8));0.644436137032;0.05;6;0.01426342768
B;0;((13, 14), (6, 7), (9, 10, 12));0.593195266272;0.2;4;0.661417322835
B;0;((13, 14), (6, 7), (9, 10, 12));0.58974252012;0.2;6;0.0101367279585
B;0;((13, 14), (6, 7), (4, 5, 8));0.53550295858;0.2;4;0.630769230769
B;0;((13, 14), (6, 7), (4, 5, 8));0.540332310773;0.2;4;0.00918973439426
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.588017751479;0.1;4;0.666666666667
B;0;((13, 14), (9, 10, 12), (4, 5, 8));0.562562573002;0.2;4;0.00954709512167
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.587647928994;0.05;8;0.65625
B;0;((6, 7), (9, 10, 12), (4, 5, 8));0.598179446534;0.05;8;0.010251403466
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.649778106509;0.2;4;0.642857142857
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.65345707813;0.2;6;0.0141287284144
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.650147928994;0.05;4;0.666666666667
B;0;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.63290826477;0.2;8;0.0123636363636
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.686205621302;0.05;4;0.641509433962
B;0;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.656548826195;0.2;4;0.0138142747506
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.66124260355;0.05;6;0.621359223301
B;0;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.653603884019;0.05;8;0.0136839854608
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.602071005917;0.05;4;0.671875
B;0;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.593086966846;0.05;4;0.010217417132
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.691013313609;0.05;4;0.641509433962
B;0;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.649873570448;0.1;6;0.0139751552795
B;1;((3, 11),);0.5374267354;0.05;4;0.423423423423
B;1;((3, 11),);0.545087252117;0.05;4;0.018024928092
B;1;((13, 14),);0.573652990608;0.2;8;0.62
B;1;((13, 14),);0.587143188511;0.2;8;0.0217747600094
B;1;((6, 7),);0.503495515853;0.1;4;0.664739884393
B;1;((6, 7),);0.501233113432;0.05;8;0.0197137224651
B;1;((9, 10, 12),);0.633677000212;0.05;6;0.648648648649
B;1;((9, 10, 12),);0.634105844704;0.05;6;0.0236046225719
B;1;((4, 5, 8),);0.474789915966;0.05;4;0.657060518732
B;1;((4, 5, 8),);0.495000215037;0.05;4;0.0196738286306
B;1;((3, 11), (13, 14));0.563907916108;0.1;8;0.556451612903
B;1;((3, 11), (13, 14));0.5965438277;0.1;6;0.0251237152646
B;1;((3, 11), (6, 7));0.535061083257;0.1;4;0.491525423729
B;1;((3, 11), (6, 7));0.550348606596;0.1;4;0.0209954751131
B;1;((3, 11), (9, 10, 12));0.659663865546;0.1;6;0.600823045267
B;1;((3, 11), (9, 10, 12));0.661948544834;0.1;4;0.0303393213573
B;1;((3, 11), (4, 5, 8));0.541487183109;0.05;6;0.457399103139
B;1;((3, 11), (4, 5, 8));0.546175832528;0.05;6;0.0191873589165
B;1;((13, 14), (6, 7));0.563166443048;0.1;6;0.616883116883
B;1;((13, 14), (6, 7));0.601117769031;0.1;6;0.0221161680829
B;1;((13, 14), (9, 10, 12));0.62089541699;0.05;4;0.639455782313
B;1;((13, 14), (9, 10, 12));0.633670130524;0.1;8;0.0239891183381
B;1;((13, 14), (4, 5, 8));0.568815761599;0.2;8;0.623376623377
B;1;((13, 14), (4, 5, 8));0.608057821669;0.2;8;0.0223100162677
B;1;((6, 7), (9, 10, 12));0.639891250618;0.2;8;0.653198653199
B;1;((6, 7), (9, 10, 12));0.639518430075;0.2;8;0.0236210885182
B;1;((6, 7), (4, 5, 8));0.484252524539;0.05;6;0.662857142857
B;1;((6, 7), (4, 5, 8));0.510184642697;0.05;6;0.0199913830246
B;1;((9, 10, 12), (4, 5, 8));0.639185085799;0.1;6;0.653333333333
B;1;((9, 10, 12), (4, 5, 8));0.645965660364;0.1;6;0.0239843367597
B;1;((3, 11), (13, 14), (6, 7));0.566308876492;0.1;6;0.544715447154
B;1;((3, 11), (13, 14), (6, 7));0.602695646595;0.1;6;0.0250233426704
B;1;((3, 11), (13, 14), (9, 10, 12));0.640879881364;0.1;6;0.598360655738
B;1;((3, 11), (13, 14), (9, 10, 12));0.657702094178;0.1;6;0.0295367185919
B;1;((3, 11), (13, 14), (4, 5, 8));0.56175411341;0.2;8;0.557768924303
B;1;((3, 11), (13, 14), (4, 5, 8));0.60056114064;0.05;8;0.0247247440603
B;1;((3, 11), (6, 7), (9, 10, 12));0.639538168208;0.05;8;0.595041322314
B;1;((3, 11), (6, 7), (9, 10, 12));0.657217732298;0.05;8;0.0287081339713
B;1;((3, 11), (6, 7), (4, 5, 8));0.528352517478;0.05;6;0.471615720524
B;1;((3, 11), (6, 7), (4, 5, 8));0.548171093255;0.05;4;0.0197613721104
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.63473624744;0.2;6;0.588709677419
B;1;((3, 11), (9, 10, 12), (4, 5, 8));0.651383533529;0.2;4;0.0291568163909
B;1;((13, 14), (6, 7), (9, 10, 12));0.614328084175;0.05;4;0.642140468227
B;1;((13, 14), (6, 7), (9, 10, 12));0.635017107774;0.1;6;0.0234944973414
B;1;((13, 14), (6, 7), (4, 5, 8));0.568603912153;0.05;6;0.622950819672
B;1;((13, 14), (6, 7), (4, 5, 8));0.597618307328;0.2;6;0.0218772053634
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.621813431255;0.2;6;0.649180327869
B;1;((13, 14), (9, 10, 12), (4, 5, 8));0.646282575452;0.05;8;0.024277311976
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.635513028741;0.2;8;0.651006711409
B;1;((6, 7), (9, 10, 12), (4, 5, 8));0.636896037046;0.2;8;0.0235808921843
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.639326318763;0.05;6;0.578512396694
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.658481514932;0.05;6;0.0291484488861
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.577325047666;0.1;8;0.543209876543
B;1;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.603660140119;0.1;8;0.0250521920668
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.635724878187;0.2;4;0.584
B;1;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.656354411888;0.1;6;0.0289272800321
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.641797895629;0.1;4;0.609756097561
B;1;((3, 11), (6, 7), (9, 10, 12), (4, 5, 8));0.661067950966;0.05;6;0.0298923874053
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.609455546925;0.05;4;0.63122923588
B;1;((13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.646383748566;0.1;6;0.02411735455
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.625626721277;0.1;6;0.578313253012
B;1;((3, 11), (13, 14), (6, 7), (9, 10, 12), (4, 5, 8));0.657527244474;0.05;6;0.0297336361759
B;2;((3, 11),);0.540134006076;0.05;4;0.532994923858
B;2;((3, 11),);0.552664797189;0.2;8;0.0341389217509
B;2;((13, 14),);0.586520724826;0.05;8;0.633540372671
B;2;((13, 14),);0.579338929456;0.2;4;0.0347624565469
B;2;((6, 7),);0.512749565972;0.1;6;0.658450704225
B;2;((6, 7),);0.513956451545;0.1;6;0.0317730014442
B;2;((9, 10, 12),);0.599934895833;0.1;6;0.640495867769
B;2;((9, 10, 12),);0.626978076285;0.05;8;0.0378926781567
B;2;((4, 5, 8),);0.520534939236;0.1;8;0.660746003552
B;2;((4, 5, 8),);0.515754043207;0.05;6;0.0319615087207
B;2;((3, 11), (13, 14));0.595201280382;0.05;6;0.580808080808
B;2;((3, 11), (13, 14));0.614304142749;0.05;4;0.0434451219512
B;2;((3, 11), (6, 7));0.549709743924;0.05;4;0.530927835052
B;2;((3, 11), (6, 7));0.553964022666;0.2;6;0.0343550016841
B;2;((3, 11), (9, 10, 12));0.645358615451;0.05;8;0.617721518987
B;2;((3, 11), (9, 10, 12));0.657964713827;0.05;6;0.0438335809807
B;2;((3, 11), (4, 5, 8));0.551961263021;0.05;4;0.537859007833
B;2;((3, 11), (4, 5, 8));0.559709413163;0.05;4;0.0373391335871
B;2;((13, 14), (6, 7));0.608683268229;0.1;8;0.652892561983
B;2;((13, 14), (6, 7));0.605484578128;0.2;8;0.0367205542725
B;2;((13, 14), (9, 10, 12));0.616075303819;0.05;8;0.641509433962
B;2;((13, 14), (9, 10, 12));0.627802018262;0.05;8;0.0379841112214
B;2;((13, 14), (4, 5, 8));0.620836046007;0.1;8;0.652631578947
B;2;((13, 14), (4, 5, 8));0.596005728024;0.05;8;0.036083658929
B;2;((6, 7), (9, 10, 12));0.607150607639;0.1;8;0.640167364017
B;2;((6, 7), (9, 10, 12));0.61777819693;0.1;8;0.0372716199756
B;2;((6, 7), (4, 5, 8));0.535047743056;0.05;4;0.666666666667
B;2;((6, 7), (4, 5, 8));0.509819814354;0.2;6;0.0317677198975
B;2;((9, 10, 12), (4, 5, 8));0.596164279514;0.2;6;0.628691983122
B;2;((9, 10, 12), (4, 5, 8));0.628445255783;0.05;8;0.0383722351216
B;2;((3, 11), (13, 14), (6, 7));0.605577256944;0.05;4;0.584382871537
B;2;((3, 11), (13, 14), (6, 7));0.617696638106;0.05;4;0.0430107526882
B;2;((3, 11), (13, 14), (9, 10, 12));0.635864257812;0.05;6;0.608910891089
B;2;((3, 11), (13, 14), (9, 10, 12));0.655517509427;0.05;6;0.0464063384267
B;2;((3, 11), (13, 14), (4, 5, 8));0.598673502604;0.05;6;0.583756345178
B;2;((3, 11), (13, 14), (4, 5, 8));0.610709838764;0.05;4;0.043758043758
B;2;((3, 11), (6, 7), (9, 10, 12));0.632636176215;0.05;4;0.588528678304
B;2;((3, 11), (6, 7), (9, 10, 12));0.656858063903;0.05;8;0.0461223730705
B;2;((3, 11), (6, 7), (4, 5, 8));0.552815755208;0.05;4;0.532637075718
B;2;((3, 11), (6, 7), (4, 5, 8));0.560478176529;0.05;4;0.0365198711063
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.626953125;0.1;4;0.592783505155
B;2;((3, 11), (9, 10, 12), (4, 5, 8));0.64431339341;0.05;6;0.043699378414
B;2;((13, 14), (6, 7), (9, 10, 12));0.600504557292;0.2;8;0.633333333333
B;2;((13, 14), (6, 7), (9, 10, 12));0.626600839243;0.1;8;0.0376383763838
B;2;((13, 14), (6, 7), (4, 5, 8));0.621134440104;0.1;8;0.656964656965
B;2;((13, 14), (6, 7), (4, 5, 8));0.594705403371;0.1;8;0.036359452307
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.615858289931;0.2;8;0.641666666667
B;2;((13, 14), (9, 10, 12), (4, 5, 8));0.61159313622;0.1;8;0.0371592714827
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.591661241319;0.2;8;0.630705394191
B;2;((6, 7), (9, 10, 12), (4, 5, 8));0.610817118296;0.2;8;0.0367994189565
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.641574435764;0.2;6;0.612987012987
B;2;((3, 11), (13, 14), (6, 7), (9, 10, 12));0.652930709733;0.1;4;0.0453247000571
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.603108723958;0.05;4;0.577319587629
B;2;((3, 11), (13, 14), (6, 7), (4, 5, 8));0.604506311906;0.05;4;0.0406386066763
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.615559895833;0.1;6;0.597402597403
B;2;((3, 11), (13, 14), (9, 10, 12), (4, 5, 8));0.632224441091;0.05;6;0.0426103646833
