,,Date & Time,ETD,Sentiment
20,79811,2013-10-09 15:00:00,290.0,-0.035
20,79833,2013-10-10 13:00:00,289.0,-0.12087121212121212
20,79855,2013-10-11 11:00:00,288.0,0.18
20,79878,2013-10-12 10:00:00,287.0,0.11388888888888889
20,79903,2013-10-13 11:00:00,286.0,-0.15357142857142853
20,79951,2013-10-15 11:00:00,284.0,-0.3
20,80190,2013-10-25 10:00:00,274.0,0.24166666666666667
20,80262,2013-10-28 10:00:00,271.0,0.00833333333333334
20,81758,2013-12-29 18:00:00,209.0,-0.056574074074074075
20,81777,2013-12-30 13:00:00,208.0,0.20125
20,81798,2013-12-31 10:00:00,207.0,0.0
20,82641,2014-02-04 13:00:00,172.0,0.0
20,82664,2014-02-05 12:00:00,171.0,0.125
20,82665,2014-02-05 13:00:00,171.0,-0.03571428571428571
20,82928,2014-02-16 12:00:00,160.0,0.08888888888888889
20,83552,2014-03-14 12:00:00,134.0,-0.05765625
20,83600,2014-03-16 12:00:00,132.0,0.003124999999999996
20,83670,2014-03-19 10:00:00,129.0,-0.025
20,83742,2014-03-22 10:00:00,126.0,0.0
20,83815,2014-03-25 11:00:00,123.0,0.05833333333333333
20,84078,2014-04-05 10:00:00,112.0,-0.10416666666666666
20,84105,2014-04-06 13:00:00,111.0,0.03458333333333334
20,84174,2014-04-09 10:00:00,108.0,0.03627450980392156
20,84199,2014-04-10 11:00:00,107.0,-0.16666666666666666
20,84534,2014-04-24 10:00:00,93.0,0.06281250000000002
20,85834,2014-06-17 14:00:00,39.0,0.1875
20,85857,2014-06-18 13:00:00,38.0,0.05833333333333333
20,85954,2014-06-22 14:00:00,34.0,0.003240740740740749
21,105,2004-09-05 13:00:00,4194.0,0.026666666666666672
21,2681,2004-12-21 21:00:00,4087.0,0.1625
21,2729,2004-12-23 21:00:00,4085.0,0.07503703703703704
21,2730,2004-12-23 22:00:00,4085.0,-0.028124999999999994
21,2990,2005-01-03 18:00:00,4074.0,0.061111111111111116
21,3011,2005-01-04 15:00:00,4073.0,0.1524810606060606
21,3032,2005-01-05 12:00:00,4072.0,0.049479166666666685
21,3042,2005-01-05 22:00:00,4072.0,0.22708333333333333
21,3318,2005-01-17 10:00:00,4060.0,0.23340029761904763
21,3351,2005-01-18 19:00:00,4059.0,-0.14999999999999997
21,4094,2005-02-18 18:00:00,4028.0,0.029687499999999995
21,7117,2005-06-24 17:00:00,3902.0,0.0378732638888889
21,7118,2005-06-24 18:00:00,3902.0,0.05777777777777777
21,7120,2005-06-24 20:00:00,3902.0,0.013888888888888907
21,7621,2005-07-15 17:00:00,3881.0,0.07082602339181286
21,8935,2005-09-08 11:00:00,3826.0,0.22000000000000003
21,8936,2005-09-08 12:00:00,3826.0,0.12
21,8963,2005-09-09 15:00:00,3825.0,-0.14444444444444443
21,8964,2005-09-09 16:00:00,3825.0,0.0
21,8985,2005-09-10 13:00:00,3824.0,0.044444444444444446
21,9014,2005-09-11 18:00:00,3823.0,0.09761904761904762
21,9033,2005-09-12 13:00:00,3822.0,-0.07999999999999999
21,9150,2005-09-17 10:00:00,3817.0,0.0635024154589372
21,9203,2005-09-19 15:00:00,3815.0,0.10542929292929294
21,9207,2005-09-19 19:00:00,3815.0,0.1775
21,9280,2005-09-22 20:00:00,3812.0,0.03068627450980393
21,9294,2005-09-23 10:00:00,3811.0,0.10388888888888888
21,9323,2005-09-24 15:00:00,3810.0,0.03904320987654322
21,9798,2005-10-14 10:00:00,3790.0,0.19444444444444442
21,20022,2006-12-14 10:00:00,3364.0,0.15020833333333333
21,33009,2008-06-07 13:00:00,2823.0,-0.019047619047619042
21,33016,2008-06-07 20:00:00,2823.0,0.00862318840579711
21,33018,2008-06-07 22:00:00,2823.0,-0.011520467836257306
21,33037,2008-06-08 17:00:00,2822.0,0.4666666666666667
21,33055,2008-06-09 11:00:00,2821.0,0.064
21,33100,2008-06-11 08:00:00,2819.0,-0.0640625
21,33105,2008-06-11 13:00:00,2819.0,-0.6499999999999999
21,33125,2008-06-12 09:00:00,2818.0,-0.08789473684210526
21,33177,2008-06-14 13:00:00,2816.0,-0.0014705882352941222
21,33270,2008-06-18 10:00:00,2812.0,-0.003263888888888888
21,33272,2008-06-18 12:00:00,2812.0,0.1232090643274854
21,33298,2008-06-19 14:00:00,2811.0,-0.05061728395061728
21,33321,2008-06-20 13:00:00,2810.0,0.020862068965517247
21,33490,2008-06-27 14:00:00,2803.0,0.0912878787878788
21,33607,2008-07-02 11:00:00,2798.0,0.020737847222222217
21,33820,2008-07-11 08:00:00,2789.0,0.03888888888888889
21,33831,2008-07-11 19:00:00,2789.0,-0.10476190476190475
21,34002,2008-07-18 22:00:00,2782.0,0.10606060606060609
21,34094,2008-07-22 18:00:00,2778.0,0.11285714285714288
21,34183,2008-07-26 11:00:00,2774.0,0.08304347826086957
21,34234,2008-07-28 14:00:00,2772.0,0.09425287356321839
21,34469,2008-08-07 09:00:00,2762.0,-0.0813131313131313
21,34477,2008-08-07 17:00:00,2762.0,0.01393229166666667
21,34494,2008-08-08 10:00:00,2761.0,0.06197619047619048
21,34517,2008-08-09 09:00:00,2760.0,0.22916666666666666
21,34686,2008-08-16 10:00:00,2753.0,0.1418402777777778
21,35006,2008-08-29 18:00:00,2740.0,0.026041666666666668
21,35173,2008-09-05 17:00:00,2733.0,0.06574497126436782
21,35271,2008-09-09 19:00:00,2729.0,0.037037037037037035
21,35845,2008-10-03 17:00:00,2705.0,-0.1619047619047619
21,36709,2008-11-08 17:00:00,2669.0,-0.08750000000000001
21,39927,2009-03-22 19:00:00,2535.0,0.06666666666666668
21,45013,2009-10-20 17:00:00,2323.0,-0.04874999999999998
21,45178,2009-10-27 14:00:00,2316.0,0.022647058823529412
21,45183,2009-10-27 19:00:00,2316.0,0.04807692307692308
21,45204,2009-10-28 16:00:00,2315.0,0.013863636363636371
21,47431,2010-01-29 11:00:00,2222.0,0.010937500000000003
21,50372,2010-06-01 00:00:00,2100.0,0.08571428571428572
21,50393,2010-06-01 21:00:00,2099.0,0.02380952380952381
21,50433,2010-06-03 13:00:00,2097.0,0.22499999999999998
21,50525,2010-06-07 09:00:00,2093.0,0.10407407407407408
21,50587,2010-06-09 23:00:00,2091.0,-0.08333333333333331
21,51256,2010-07-07 20:00:00,2063.0,-0.010294117647058816
21,51296,2010-07-09 12:00:00,2061.0,0.22522727272727272
21,51400,2010-07-13 20:00:00,2057.0,0.14016666666666666
21,51513,2010-07-18 13:00:00,2052.0,0.03932291666666666
21,51520,2010-07-18 20:00:00,2052.0,0.12458333333333331
21,51665,2010-07-24 21:00:00,2046.0,0.09379960317460317
21,52304,2010-08-20 12:00:00,2019.0,-0.06516283524904216
21,52324,2010-08-21 08:00:00,2018.0,0.1
21,52714,2010-09-06 14:00:00,2002.0,-0.13710937499999995
21,52787,2010-09-09 15:00:00,1999.0,0.005422794117647064
21,52838,2010-09-11 18:00:00,1997.0,0.20222222222222222
21,52886,2010-09-13 18:00:00,1995.0,0.20714285714285713
21,52974,2010-09-17 10:00:00,1991.0,0.15693627450980394
21,53078,2010-09-21 18:00:00,1987.0,0.17410130718954248
21,53102,2010-09-22 18:00:00,1986.0,0.048020833333333346
21,53116,2010-09-23 08:00:00,1985.0,0.03512345679012346
21,53245,2010-09-28 17:00:00,1980.0,0.04166666666666668
21,53290,2010-09-30 14:00:00,1978.0,0.062622170781893
21,53628,2010-10-14 16:00:00,1964.0,0.22846153846153844
21,53692,2010-10-17 08:00:00,1961.0,0.3903888888888889
21,53703,2010-10-17 19:00:00,1961.0,0.038078703703703705
21,53776,2010-10-20 20:00:00,1958.0,0.24285714285714285
21,53889,2010-10-25 13:00:00,1953.0,0.034848484848484844
21,53986,2010-10-29 14:00:00,1949.0,0.027962962962962967
21,53988,2010-10-29 16:00:00,1949.0,0.078
21,54033,2010-10-31 13:00:00,1947.0,0.08708333333333335
21,54111,2010-11-03 19:00:00,1944.0,0.21250000000000002
21,54155,2010-11-05 15:00:00,1942.0,0.3166666666666667
21,54157,2010-11-05 17:00:00,1942.0,0.009374999999999996
21,54220,2010-11-08 08:00:00,1939.0,0.24047619047619048
21,54254,2010-11-09 18:00:00,1938.0,0.17833333333333337
21,54275,2010-11-10 15:00:00,1937.0,0.13333333333333333
21,54303,2010-11-11 19:00:00,1936.0,-0.1277777777777778
21,54661,2010-11-26 17:00:00,1921.0,0.0
21,54676,2010-11-27 08:00:00,1920.0,0.003703703703703704
21,54680,2010-11-27 12:00:00,1920.0,0.0009259259259259319
21,54682,2010-11-27 14:00:00,1920.0,0.05833333333333335
21,54689,2010-11-27 21:00:00,1920.0,0.013500000000000012
21,54756,2010-11-30 16:00:00,1917.0,0.025000000000000005
21,54798,2010-12-02 10:00:00,1915.0,0.0
21,54799,2010-12-02 11:00:00,1915.0,0.275
21,54822,2010-12-03 10:00:00,1914.0,0.049999999999999996
21,54823,2010-12-03 11:00:00,1914.0,0.05
21,54828,2010-12-03 16:00:00,1914.0,0.23944444444444446
21,54904,2010-12-06 20:00:00,1911.0,-0.15
21,54906,2010-12-06 22:00:00,1911.0,-0.09333333333333334
21,54947,2010-12-08 15:00:00,1909.0,0.12937500000000002
21,54955,2010-12-08 23:00:00,1909.0,0.19166666666666665
21,55022,2010-12-11 18:00:00,1906.0,-0.05824074074074074
21,55091,2010-12-14 15:00:00,1903.0,0.0
21,55112,2010-12-15 12:00:00,1902.0,0.04722222222222223
21,55158,2010-12-17 10:00:00,1900.0,-0.03166666666666666
21,55181,2010-12-18 09:00:00,1899.0,0.08796296296296297
21,55194,2010-12-18 22:00:00,1899.0,0.12000000000000002
21,55208,2010-12-19 12:00:00,1898.0,0.24107142857142858
21,55278,2010-12-22 10:00:00,1895.0,0.0
21,55279,2010-12-22 11:00:00,1895.0,0.12113636363636364
21,55280,2010-12-22 12:00:00,1895.0,-0.05909090909090908
21,55477,2010-12-30 17:00:00,1887.0,0.29430555555555554
21,55494,2010-12-31 10:00:00,1886.0,-0.008611111111111111
21,55548,2011-01-02 16:00:00,1884.0,-0.003846153846153837
21,55551,2011-01-02 19:00:00,1884.0,-0.08611111111111108
21,55592,2011-01-04 12:00:00,1882.0,0.25666666666666665
21,55620,2011-01-05 16:00:00,1881.0,-0.16666666666666666
21,55719,2011-01-09 19:00:00,1877.0,0.3433333333333333
21,55739,2011-01-10 15:00:00,1876.0,0.16166666666666668
21,55740,2011-01-10 16:00:00,1876.0,0.08214285714285714
21,55828,2011-01-14 08:00:00,1872.0,0.16111111111111112
21,55926,2011-01-18 10:00:00,1868.0,-0.09166666666666666
21,55998,2011-01-21 10:00:00,1865.0,0.28611111111111115
21,56046,2011-01-23 10:00:00,1863.0,0.03125
21,56048,2011-01-23 12:00:00,1863.0,0.02847222222222222
21,56080,2011-01-24 20:00:00,1862.0,-0.0012356321839080483
21,56145,2011-01-27 13:00:00,1859.0,0.014583333333333335
21,56148,2011-01-27 16:00:00,1859.0,0.05
21,56334,2011-02-04 10:00:00,1851.0,0.13538690476190476
21,56413,2011-02-07 17:00:00,1848.0,-0.059999999999999984
21,56416,2011-02-07 20:00:00,1848.0,0.0409090909090909
21,56428,2011-02-08 08:00:00,1847.0,0.018750000000000006
21,56436,2011-02-08 16:00:00,1847.0,0.08472222222222221
21,56442,2011-02-08 22:00:00,1847.0,0.9
21,56583,2011-02-14 19:00:00,1841.0,0.7000000000000001
21,56620,2011-02-16 08:00:00,1839.0,0.14189814814814813
21,56695,2011-02-19 11:00:00,1836.0,0.19777777777777775
21,56726,2011-02-20 18:00:00,1835.0,0.07031250000000001
21,56727,2011-02-20 19:00:00,1835.0,0.0
21,56743,2011-02-21 11:00:00,1834.0,0.2340909090909091
21,56749,2011-02-21 17:00:00,1834.0,0.07200000000000002
21,56793,2011-02-23 13:00:00,1832.0,0.02169270833333333
21,56912,2011-02-28 12:00:00,1827.0,0.023333333333333327
21,56991,2011-03-03 19:00:00,1824.0,0.24062499999999998
21,57127,2011-03-09 11:00:00,1818.0,-0.1137962962962963
21,57197,2011-03-12 09:00:00,1815.0,-0.19999999999999998
21,57318,2011-03-17 10:00:00,1810.0,0.2625
21,57511,2011-03-25 11:00:00,1802.0,0.2975
21,57584,2011-03-28 12:00:00,1799.0,-0.061111111111111116
21,57617,2011-03-29 21:00:00,1798.0,0.3485185185185185
21,57784,2011-04-05 20:00:00,1791.0,0.19055555555555553
21,57785,2011-04-05 21:00:00,1791.0,0.08310185185185186
21,57821,2011-04-07 09:00:00,1789.0,-0.09687499999999999
21,57919,2011-04-11 11:00:00,1785.0,0.03333333333333333
21,57926,2011-04-11 18:00:00,1785.0,0.07692307692307693
21,58113,2011-04-19 13:00:00,1777.0,0.059722222222222204
21,58118,2011-04-19 18:00:00,1777.0,0.03333333333333333
21,58210,2011-04-23 14:00:00,1773.0,0.23645833333333333
21,58313,2011-04-27 21:00:00,1769.0,0.0
21,58396,2011-05-01 08:00:00,1765.0,-0.1375
21,58398,2011-05-01 10:00:00,1765.0,0.21045454545454545
21,58904,2011-05-22 12:00:00,1744.0,0.05386904761904763
21,58959,2011-05-24 19:00:00,1742.0,-0.013981481481481471
21,59029,2011-05-27 17:00:00,1739.0,0.25555555555555554
21,59260,2011-06-06 08:00:00,1729.0,-0.10214285714285716
21,59632,2011-06-21 20:00:00,1714.0,-0.04
21,60136,2011-07-12 20:00:00,1693.0,-0.03009259259259259
21,60297,2011-07-19 13:00:00,1686.0,-0.2015384615384615
21,60690,2011-08-04 22:00:00,1670.0,0.09116666666666667
21,60778,2011-08-08 14:00:00,1666.0,-0.07045454545454545
21,60809,2011-08-09 21:00:00,1665.0,0.4375
21,60824,2011-08-10 12:00:00,1664.0,0.01826047358834244
21,60826,2011-08-10 14:00:00,1664.0,0.005666666666666668
21,60827,2011-08-10 15:00:00,1664.0,0.42777777777777776
21,60833,2011-08-10 21:00:00,1664.0,0.014583333333333332
21,60852,2011-08-11 16:00:00,1663.0,0.05714285714285715
21,60992,2011-08-17 12:00:00,1657.0,0.04015151515151515
21,61530,2011-09-08 22:00:00,1635.0,-0.031111111111111107
21,61573,2011-09-10 17:00:00,1633.0,0.2904861111111111
21,61616,2011-09-12 12:00:00,1631.0,-0.07604166666666666
21,61640,2011-09-13 12:00:00,1630.0,-0.006000000000000001
21,61866,2011-09-22 22:00:00,1621.0,0.03333333333333333
21,62001,2011-09-28 13:00:00,1615.0,0.1
21,62033,2011-09-29 21:00:00,1614.0,0.02657692307692307
21,62034,2011-09-29 22:00:00,1614.0,0.05750000000000001
21,62046,2011-09-30 10:00:00,1613.0,0.12392592592592593
21,62048,2011-09-30 12:00:00,1613.0,-0.13
21,62066,2011-10-01 06:00:00,1612.0,0.10666666666666666
21,62070,2011-10-01 10:00:00,1612.0,0.021296296296296296
21,62120,2011-10-03 12:00:00,1610.0,-0.5375
21,62153,2011-10-04 21:00:00,1609.0,0.14593990929705217
21,62188,2011-10-06 08:00:00,1607.0,0.0
21,62216,2011-10-07 12:00:00,1606.0,0.1564102564102564
21,62356,2011-10-13 08:00:00,1600.0,0.049999999999999996
21,62367,2011-10-13 19:00:00,1600.0,0.0
21,62368,2011-10-13 20:00:00,1600.0,0.12142857142857143
21,62430,2011-10-16 10:00:00,1597.0,0.25
21,62653,2011-10-25 17:00:00,1588.0,0.05
21,62656,2011-10-25 20:00:00,1588.0,-0.11599999999999999
21,62657,2011-10-25 21:00:00,1588.0,-0.6499999999999999
21,62691,2011-10-27 07:00:00,1586.0,-0.025
21,62698,2011-10-27 14:00:00,1586.0,0.20333333333333337
21,62722,2011-10-28 14:00:00,1585.0,0.05833333333333333
21,62742,2011-10-29 10:00:00,1584.0,0.18833333333333338
21,62743,2011-10-29 11:00:00,1584.0,0.18875000000000003
21,62750,2011-10-29 18:00:00,1584.0,-0.10833333333333332
21,62773,2011-10-30 17:00:00,1583.0,-0.16249999999999998
21,62788,2011-10-31 08:00:00,1582.0,0.0
21,62869,2011-11-03 17:00:00,1579.0,0.010000000000000002
21,62911,2011-11-05 11:00:00,1577.0,0.045347222222222226
21,62919,2011-11-05 19:00:00,1577.0,-0.011363636363636354
21,63196,2011-11-17 08:00:00,1565.0,0.275625
21,63199,2011-11-17 11:00:00,1565.0,-0.04444444444444445
21,63398,2011-11-25 18:00:00,1557.0,0.22083333333333335
21,63535,2011-12-01 11:00:00,1551.0,-0.03333333333333333
21,63540,2011-12-01 16:00:00,1551.0,0.0
21,63708,2011-12-08 16:00:00,1544.0,0.028928571428571446
21,64013,2011-12-21 09:00:00,1531.0,0.095
21,64229,2011-12-30 09:00:00,1522.0,-0.07222222222222222
21,64375,2012-01-05 11:00:00,1516.0,0.19073529411764706
21,64398,2012-01-06 10:00:00,1515.0,-0.04770833333333332
21,64428,2012-01-07 16:00:00,1514.0,0.016666666666666666
21,64500,2012-01-10 16:00:00,1511.0,0.28791666666666665
21,64503,2012-01-10 19:00:00,1511.0,0.0
21,64549,2012-01-12 17:00:00,1509.0,0.06388888888888888
21,64709,2012-01-19 09:00:00,1502.0,-0.0320238095238095
21,64813,2012-01-23 17:00:00,1498.0,-0.02833333333333332
21,64816,2012-01-23 20:00:00,1498.0,-0.02
21,64836,2012-01-24 16:00:00,1497.0,-0.18333333333333335
21,64855,2012-01-25 11:00:00,1496.0,0.53125
21,65022,2012-02-01 10:00:00,1489.0,0.09500000000000001
21,65025,2012-02-01 13:00:00,1489.0,0.0975
21,65049,2012-02-02 13:00:00,1488.0,0.03777777777777777
21,65069,2012-02-03 09:00:00,1487.0,0.04375
21,65093,2012-02-04 09:00:00,1486.0,0.1625
21,65100,2012-02-04 16:00:00,1486.0,-0.03770833333333332
21,65127,2012-02-05 19:00:00,1485.0,0.029999999999999995
21,65339,2012-02-14 15:00:00,1476.0,0.06354166666666668
21,65356,2012-02-15 08:00:00,1475.0,-0.03703703703703703
21,65381,2012-02-16 09:00:00,1474.0,0.04725000000000001
21,65382,2012-02-16 10:00:00,1474.0,-0.02464285714285713
21,65646,2012-02-27 10:00:00,1463.0,0.1471875
21,65658,2012-02-27 22:00:00,1463.0,0.2611111111111111
21,65702,2012-02-29 18:00:00,1461.0,0.085
21,65743,2012-03-02 11:00:00,1459.0,0.08562499999999999
21,65746,2012-03-02 14:00:00,1459.0,1.850371707708594e-17
21,65885,2012-03-08 09:00:00,1453.0,0.41083333333333333
21,65886,2012-03-08 10:00:00,1453.0,0.22999999999999998
21,65910,2012-03-09 10:00:00,1452.0,-0.012500000000000002
21,66006,2012-03-13 10:00:00,1448.0,0.05017361111111112
21,66009,2012-03-13 13:00:00,1448.0,0.0
21,66053,2012-03-15 09:00:00,1446.0,-0.1
21,66102,2012-03-17 10:00:00,1444.0,0.2986111111111111
21,66133,2012-03-18 17:00:00,1443.0,0.04444444444444444
21,66149,2012-03-19 09:00:00,1442.0,0.15692307692307692
21,66152,2012-03-19 12:00:00,1442.0,0.13125
21,66279,2012-03-24 19:00:00,1437.0,-0.04916666666666667
21,66878,2012-04-18 18:00:00,1412.0,-0.05944444444444444
21,67061,2012-04-26 09:00:00,1404.0,-0.04874999999999996
21,67109,2012-04-28 09:00:00,1402.0,0.115625
21,67191,2012-05-01 19:00:00,1399.0,0.2566666666666667
21,67519,2012-05-15 11:00:00,1385.0,0.2888888888888889
21,67623,2012-05-19 19:00:00,1381.0,0.225
21,68433,2012-06-22 13:00:00,1347.0,0.22166666666666668
21,68487,2012-06-24 19:00:00,1345.0,0.10416666666666667
21,68530,2012-06-26 14:00:00,1343.0,0.004791666666666673
21,68548,2012-06-27 08:00:00,1342.0,-0.12944444444444445
21,68554,2012-06-27 14:00:00,1342.0,0.004166666666666669
21,68654,2012-07-01 18:00:00,1338.0,0.2725
21,68836,2012-07-09 08:00:00,1330.0,0.021736111111111133
21,68846,2012-07-09 18:00:00,1330.0,0.10555555555555557
21,68864,2012-07-10 12:00:00,1329.0,0.009523809523809537
21,68909,2012-07-12 09:00:00,1327.0,-0.039999999999999994
21,68912,2012-07-12 12:00:00,1327.0,0.25
21,68916,2012-07-12 16:00:00,1327.0,0.050186403508771946
21,68937,2012-07-13 13:00:00,1326.0,0.1625
21,69005,2012-07-16 09:00:00,1323.0,0.4533333333333333
21,69351,2012-07-30 19:00:00,1309.0,0.2041666666666667
21,69403,2012-08-01 23:00:00,1307.0,0.2783333333333333
21,69420,2012-08-02 16:00:00,1306.0,0.541
21,69444,2012-08-03 16:00:00,1305.0,-0.40624999999999994
21,69449,2012-08-03 21:00:00,1305.0,0.1847222222222222
21,69463,2012-08-04 11:00:00,1304.0,0.31666666666666665
21,69486,2012-08-05 10:00:00,1303.0,0.06160628019323671
21,69516,2012-08-06 16:00:00,1302.0,0.2420454545454545
21,69543,2012-08-07 19:00:00,1301.0,0.06833333333333333
21,70069,2012-08-29 17:00:00,1279.0,-0.0625
21,70109,2012-08-31 09:00:00,1277.0,-0.07142857142857142
21,70112,2012-08-31 12:00:00,1277.0,0.22708333333333333
21,70179,2012-09-03 07:00:00,1274.0,-0.009999999999999986
21,70421,2012-09-13 09:00:00,1264.0,0.03820833333333333
21,70423,2012-09-13 11:00:00,1264.0,-0.05249999999999999
21,70429,2012-09-13 17:00:00,1264.0,0.06818181818181818
21,70453,2012-09-14 17:00:00,1263.0,0.04
21,70493,2012-09-16 09:00:00,1261.0,0.27777777777777773
21,70526,2012-09-17 18:00:00,1260.0,0.11805555555555555
21,70639,2012-09-22 11:00:00,1255.0,-0.21666666666666665
21,70645,2012-09-22 17:00:00,1255.0,0.1638888888888889
21,70717,2012-09-25 17:00:00,1252.0,0.15681818181818183
21,70734,2012-09-26 10:00:00,1251.0,0.06819444444444445
21,70758,2012-09-27 10:00:00,1250.0,0.14898809523809525
21,70770,2012-09-27 22:00:00,1250.0,0.1416666666666667
21,70860,2012-10-01 16:00:00,1246.0,0.015000000000000013
21,70861,2012-10-01 17:00:00,1246.0,0.029464285714285714
21,70883,2012-10-02 15:00:00,1245.0,0.175
21,71003,2012-10-07 15:00:00,1240.0,0.38000000000000006
21,71007,2012-10-07 19:00:00,1240.0,-0.3
21,71030,2012-10-08 18:00:00,1239.0,-0.03333333333333333
21,71058,2012-10-09 22:00:00,1238.0,0.1625
21,71071,2012-10-10 11:00:00,1237.0,0.04444444444444445
21,71165,2012-10-14 09:00:00,1233.0,0.05405228758169935
21,71166,2012-10-14 10:00:00,1233.0,0.05902777777777779
21,71249,2012-10-17 21:00:00,1230.0,0.09554166666666666
21,71251,2012-10-17 23:00:00,1230.0,0.109375
21,71267,2012-10-18 15:00:00,1229.0,0.06330357142857142
21,71268,2012-10-18 16:00:00,1229.0,0.09166666666666666
21,71269,2012-10-18 17:00:00,1229.0,0.004166666666666675
21,71309,2012-10-20 09:00:00,1227.0,0.0
21,71322,2012-10-20 22:00:00,1227.0,0.2590277777777778
21,71337,2012-10-21 13:00:00,1226.0,0.26666666666666666
21,71358,2012-10-22 10:00:00,1225.0,-0.3833333333333333
21,71366,2012-10-22 18:00:00,1225.0,0.3166666666666666
21,71371,2012-10-22 23:00:00,1225.0,0.3756944444444444
21,71458,2012-10-26 14:00:00,1221.0,0.2995238095238095
21,71460,2012-10-26 16:00:00,1221.0,0.1
21,71476,2012-10-27 08:00:00,1220.0,0.008950617283950628
21,71575,2012-10-31 11:00:00,1216.0,0.23711309523809518
21,71605,2012-11-01 17:00:00,1215.0,0.016875
21,71626,2012-11-02 14:00:00,1214.0,0.24226190476190476
21,71629,2012-11-02 17:00:00,1214.0,0.12683333333333335
21,71631,2012-11-02 19:00:00,1214.0,0.13895833333333332
21,71635,2012-11-02 23:00:00,1214.0,0.19999999999999998
21,71644,2012-11-03 08:00:00,1213.0,0.125
21,71693,2012-11-05 09:00:00,1211.0,0.11969696969696972
21,71695,2012-11-05 11:00:00,1211.0,0.18033333333333332
21,71700,2012-11-05 16:00:00,1211.0,0.09583333333333334
21,71701,2012-11-05 17:00:00,1211.0,0.0
21,71720,2012-11-06 12:00:00,1210.0,0.16052631578947368
21,71743,2012-11-07 11:00:00,1209.0,0.05170454545454546
21,71746,2012-11-07 14:00:00,1209.0,0.05
21,71750,2012-11-07 18:00:00,1209.0,0.017942708333333345
21,71753,2012-11-07 21:00:00,1209.0,0.019999999999999997
21,71773,2012-11-08 17:00:00,1208.0,0.26458333333333334
21,71819,2012-11-10 15:00:00,1206.0,-0.08611111111111111
21,71871,2012-11-12 19:00:00,1204.0,0.19999999999999998
21,71886,2012-11-13 10:00:00,1203.0,0.2604166666666667
21,71942,2012-11-15 18:00:00,1201.0,0.010462962962962964
21,72015,2012-11-18 19:00:00,1198.0,0.06
21,72016,2012-11-18 20:00:00,1198.0,0.22916666666666666
21,72035,2012-11-19 15:00:00,1197.0,0.07313333333333333
21,72082,2012-11-21 14:00:00,1195.0,-0.06229166666666666
21,72103,2012-11-22 11:00:00,1194.0,0.05587121212121211
21,72108,2012-11-22 16:00:00,1194.0,0.20174242424242425
21,72115,2012-11-22 23:00:00,1194.0,-0.05625
21,72126,2012-11-23 10:00:00,1193.0,0.109375
21,72133,2012-11-23 17:00:00,1193.0,0.23038759689922483
21,72155,2012-11-24 15:00:00,1192.0,-0.13602272727272727
21,72156,2012-11-24 16:00:00,1192.0,0.00714285714285715
21,72222,2012-11-27 10:00:00,1189.0,0.04
21,72224,2012-11-27 12:00:00,1189.0,0.275
21,72227,2012-11-27 15:00:00,1189.0,0.08823931623931625
21,72253,2012-11-28 17:00:00,1188.0,0.0628787878787879
21,72295,2012-11-30 11:00:00,1186.0,0.2916666666666667
21,72416,2012-12-05 12:00:00,1181.0,0.21629629629629632
21,72559,2012-12-11 11:00:00,1175.0,0.175
21,72610,2012-12-13 14:00:00,1173.0,0.11666666666666667
21,72613,2012-12-13 17:00:00,1173.0,0.0035714285714285687
21,72635,2012-12-14 15:00:00,1172.0,-0.012666666666666665
21,72704,2012-12-17 12:00:00,1169.0,0.3361111111111111
21,72705,2012-12-17 13:00:00,1169.0,0.025
21,72727,2012-12-18 11:00:00,1168.0,0.11176470588235293
21,72750,2012-12-19 10:00:00,1167.0,0.09360870818915802
21,72756,2012-12-19 16:00:00,1167.0,0.06666666666666667
21,72757,2012-12-19 17:00:00,1167.0,-0.022424242424242406
21,72775,2012-12-20 11:00:00,1166.0,-0.030555555555555558
21,72777,2012-12-20 13:00:00,1166.0,-0.004166666666666667
21,72807,2012-12-21 19:00:00,1165.0,0.5
21,73087,2013-01-02 11:00:00,1153.0,-0.024999999999999998
21,73397,2013-01-15 09:00:00,1140.0,0.115625
21,73398,2013-01-15 10:00:00,1140.0,-0.05772058823529411
21,73399,2013-01-15 11:00:00,1140.0,0.08583333333333334
21,73404,2013-01-15 16:00:00,1140.0,0.047966269841269844
21,73469,2013-01-18 09:00:00,1137.0,0.0058333333333333345
21,73493,2013-01-19 09:00:00,1136.0,0.12361111111111112
21,73543,2013-01-21 11:00:00,1134.0,0.3333333333333333
21,73601,2013-01-23 21:00:00,1132.0,0.035555555555555556
21,73614,2013-01-24 10:00:00,1131.0,0.06938048245614035
21,73622,2013-01-24 18:00:00,1131.0,0.03703703703703704
21,73660,2013-01-26 08:00:00,1129.0,0.0
21,73667,2013-01-26 15:00:00,1129.0,0.16071428571428573
21,73887,2013-02-04 19:00:00,1120.0,0.010446201381315893
21,73890,2013-02-04 22:00:00,1120.0,0.13708333333333333
21,73902,2013-02-05 10:00:00,1119.0,0.037500000000000006
21,73939,2013-02-06 23:00:00,1118.0,0.03333333333333333
21,73948,2013-02-07 08:00:00,1117.0,0.02711868686868687
21,73956,2013-02-07 16:00:00,1117.0,0.13740079365079363
21,73959,2013-02-07 19:00:00,1117.0,0.20794871794871797
21,73975,2013-02-08 11:00:00,1116.0,0.03813131313131315
21,74006,2013-02-09 18:00:00,1115.0,0.011111111111111108
21,74008,2013-02-09 20:00:00,1115.0,-0.0558333333333333
